Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.46,0h0min0s,-479.8308715820313
1529.9273972511292,1000,0.37,0h25min29s,-459.8067626953125
2814.043424129486,1500,0.4,0h46min54s,-399.72454833984375
3704.0816202163696,2000,0.37,1h1min44s,-459.7540283203125
4098.740213871002,2500,0.52,1h8min18s,-359.75933837890625
4315.690145492554,3000,0.55,1h11min55s,100.22210693359376
4673.677099704742,3500,0.6,1h17min53s,200.16343688964844
5232.826322317123,4000,0.66,1h27min12s,320.1977844238281
5426.005199670792,4500,0.8,1h30min26s,600.1763305664062
5607.302670717239,5000,0.89,1h33min27s,780.17822265625
5694.440973520279,5500,0.93,1h34min54s,860.1868286132812
5781.896993398666,6000,0.94,1h36min21s,880.2007446289062
5870.527490615845,6500,0.97,1h37min50s,940.1942138671876
5958.116681098938,7000,0.93,1h39min18s,860.203125
6041.338919639587,7500,0.95,1h40min41s,900.2036743164062
6152.147758960724,8000,0.96,1h42min32s,920.1962890625
6233.758012533188,8500,0.98,1h43min53s,960.188720703125
6320.871321439743,9000,0.94,1h45min20s,880.1885986328125
6403.501369714737,9500,0.98,1h46min43s,960.1845703125
6486.101634025574,10000,0.98,1h48min6s,960.1585083007812
6571.043756484985,10500,0.99,1h49min31s,980.1731567382812
6659.981885910034,11000,0.99,1h50min59s,980.1666870117188
6746.643350362778,11500,1.0,1h52min26s,1000.1649780273438
7020.931103467941,12000,0.98,1h57min0s,960.1516723632812
7289.797070026398,12500,0.99,2h1min29s,980.1420288085938
7377.179999351501,13000,0.97,2h2min57s,940.132568359375
7498.643038272858,13500,0.99,2h4min58s,980.1239013671876
7585.782799482346,14000,1.0,2h6min25s,1000.1232299804688
7673.20584487915,14500,0.97,2h7min53s,940.1201171875
7759.588476419449,15000,0.98,2h9min19s,960.1356201171876
