n_steps,time,mean_reward,mean_length
764,0h0min2s,0.34,76.4
1243,0h0min7s,0.31,62.15
2139,0h0min22s,0.36,71.3
2920,0h0min37s,0.37,73.0
3475,0h0min48s,0.36,69.5
4063,0h1min0s,0.36,67.51
5185,0h1min22s,0.36,77.76
6049,0h1min40s,0.34,78.04
6884,0h1min54s,0.31,79.69
7802,0h2min13s,0.3,85.2
8863,0h2min32s,0.32,94.75
9689,0h2min48s,0.3,88.96
10575,0h3min6s,0.31,89.57
11603,0h3min27s,0.31,93.65
12237,0h3min40s,0.3,88.92
12975,0h3min55s,0.27,82.59
14084,0h4min14s,0.28,88.14
14887,0h4min30s,0.26,85.0
15933,0h4min49s,0.25,86.86
16962,0h5min9s,0.27,94.67
17995,0h5min29s,0.28,99.51
18964,0h5min48s,0.27,97.65
19715,0h6min3s,0.25,95.0
20490,0h6min19s,0.25,91.31
21174,0h6min32s,0.24,84.55
21957,0h6min49s,0.25,80.2
22807,0h7min6s,0.25,78.08
23508,0h7min20s,0.25,74.53
24261,0h7min35s,0.25,75.9
25057,0h7min52s,0.27,78.1
25881,0h8min9s,0.25,77.2
26568,0h8min25s,0.26,75.71
27608,0h8min46s,0.26,82.35
28465,0h9min4s,0.25,83.59
29605,0h9min25s,0.25,91.14
30439,0h9min42s,0.24,89.78
31437,0h10min1s,0.25,95.71
32209,0h10min15s,0.27,93.12
33301,0h10min34s,0.29,96.78
33990,0h10min50s,0.29,87.94
34956,0h11min10s,0.31,88.8
35744,0h11min24s,0.3,86.41
36632,0h11min43s,0.3,87.8
37449,0h12min3s,0.3,83.92
38357,0h12min21s,0.3,86.14
39324,0h12min42s,0.3,87.61
40387,0h13min4s,0.32,92.24
41304,0h13min23s,0.35,93.57
42118,0h13min40s,0.34,92.02
42967,0h13min56s,0.33,91.51
44043,0h14min17s,0.3,95.67
45072,0h14min38s,0.27,93.82
45935,0h14min55s,0.22,92.76
46884,0h15min16s,0.18,95.41
