n_steps,time,mean_reward,mean_length
437,0h0min2s,0.26,43.7
1021,0h0min5s,0.31,51.05
1938,0h0min20s,0.34,64.6
2726,0h0min37s,0.35,68.15
3400,0h0min51s,0.35,68.0
4031,0h1min4s,0.37,72.43
4653,0h1min16s,0.35,73.65
5466,0h1min32s,0.34,69.51
6364,0h1min50s,0.32,72.53
7484,0h2min12s,0.3,80.57
8280,0h2min28s,0.29,84.0
9316,0h2min51s,0.28,93.39
10324,0h3min10s,0.28,96.24
11258,0h3min31s,0.3,97.92
12368,0h3min52s,0.32,98.14
13036,0h4min6s,0.32,95.22
14035,0h4min26s,0.35,94.49
14886,0h4min42s,0.34,93.14
15766,0h5min0s,0.29,88.98
16657,0h5min17s,0.29,86.06
17584,0h5min36s,0.3,91.92
18227,0h5min51s,0.27,84.16
18977,0h6min5s,0.26,82.18
19721,0h6min21s,0.28,79.51
20471,0h6min37s,0.26,77.86
21531,0h6min59s,0.25,79.35
22298,0h7min17s,0.27,83.14
22887,0h7min30s,0.27,78.63
23689,0h7min46s,0.29,79.98
24441,0h8min1s,0.3,79.8
25217,0h8min18s,0.3,72.76
25954,0h8min33s,0.3,73.65
26615,0h8min48s,0.3,73.96
27295,0h9min2s,0.28,71.31
28047,0h9min17s,0.28,72.67
28901,0h9min33s,0.28,72.82
29816,0h9min54s,0.31,77.69
30758,0h10min13s,0.32,81.63
31426,0h10min27s,0.32,81.67
32399,0h10min46s,0.34,87.29
32890,0h10min55s,0.33,80.18
33834,0h11min15s,0.31,81.92
34869,0h11min37s,0.3,81.22
35752,0h11min53s,0.3,87.51
36318,0h12min5s,0.27,77.75
37269,0h12min23s,0.28,85.96
38058,0h12min38s,0.29,85.94
38801,0h12min53s,0.29,79.94
39687,0h13min10s,0.29,77.51
40730,0h13min32s,0.32,88.47
41595,0h13min52s,0.34,87.76
42450,0h14min9s,0.35,87.39
43260,0h14min27s,0.33,88.92
44095,0h14min44s,0.33,86.75
44930,0h15min1s,0.32,84.84
45811,0h15min18s,0.27,84.63
46718,0h15min37s,0.26,86.65
47494,0h15min52s,0.24,84.98
48266,0h16min8s,0.23,83.75
49184,0h16min27s,0.22,84.2
49975,0h16min42s,0.24,83.61
50648,0h16min56s,0.23,79.94
51507,0h17min14s,0.23,79.0
52338,0h17min30s,0.25,80.29
53047,0h17min45s,0.25,76.41
54019,0h18min6s,0.26,81.25
54807,0h18min22s,0.27,82.43
55755,0h18min42s,0.29,85.25
56387,0h18min57s,0.26,80.04
57083,0h19min12s,0.25,80.59
57933,0h19min31s,0.24,80.76
58755,0h19min49s,0.25,78.16
59502,0h20min3s,0.27,75.43
60220,0h20min19s,0.28,75.43
61027,0h20min36s,0.31,78.41
62025,0h20min57s,0.32,83.63
62988,0h21min18s,0.32,84.39
63809,0h21min37s,0.29,84.55
64612,0h21min54s,0.3,88.08
65572,0h22min15s,0.29,89.41
66055,0h22min26s,0.27,82.75
66918,0h22min46s,0.27,80.08
67711,0h23min6s,0.27,78.47
68598,0h23min27s,0.26,80.12
69463,0h23min46s,0.27,78.92
70557,0h24min12s,0.29,89.02
71620,0h24min38s,0.3,94.16
72477,0h25min0s,0.28,96.75
73422,0h25min23s,0.28,95.51
