n_steps,time,mean_reward,mean_length
576,0h0min2s,0.31,57.6
1156,0h0min6s,0.35,57.8
1719,0h0min15s,0.36,57.3
2204,0h0min25s,0.33,55.1
2767,0h0min36s,0.32,55.34
3456,0h0min49s,0.32,57.04
4152,0h1min3s,0.3,59.12
5009,0h1min19s,0.28,65.59
5796,0h1min36s,0.28,71.78
6578,0h1min52s,0.27,77.29
7364,0h2min7s,0.25,78.06
8197,0h2min23s,0.25,81.27
9132,0h2min41s,0.24,83.8
10046,0h3min0s,0.23,83.61
10838,0h3min16s,0.23,85.49
11741,0h3min35s,0.25,87.78
12491,0h3min50s,0.25,85.04
13305,0h4min7s,0.24,83.78
14324,0h4min28s,0.25,85.84
14976,0h4min43s,0.24,81.82
15856,0h5min1s,0.23,82.65
16668,0h5min18s,0.25,82.84
17470,0h5min34s,0.26,83.63
18469,0h5min54s,0.29,83.24
19288,0h6min10s,0.3,86.51
20311,0h6min30s,0.31,89.31
21033,0h6min44s,0.27,86.88
21777,0h6min58s,0.25,87.33
22779,0h7min18s,0.22,86.47
23698,0h7min36s,0.21,89.24
24559,0h7min54s,0.21,85.25
25674,0h8min18s,0.25,94.02
26473,0h8min34s,0.26,94.04
27298,0h8min50s,0.29,92.18
28185,0h9min9s,0.32,88.45
28903,0h9min24s,0.31,88.02
29810,0h9min42s,0.3,81.8
30419,0h9min56s,0.3,79.33
31247,0h10min14s,0.32,79.39
31994,0h10min28s,0.29,75.25
32816,0h10min45s,0.29,78.69
33674,0h11min3s,0.28,76.55
34516,0h11min21s,0.31,81.98
35269,0h11min36s,0.28,81.63
35775,0h11min45s,0.27,75.37
36483,0h12min0s,0.28,73.86
37381,0h12min18s,0.28,73.76
37990,0h12min31s,0.25,68.82
38743,0h12min47s,0.26,69.12
39420,0h13min0s,0.25,72.0
40559,0h13min24s,0.24,81.88
41194,0h13min37s,0.21,76.73
41924,0h13min53s,0.21,78.12
42776,0h14min10s,0.18,80.35
43755,0h14min30s,0.18,86.76
44620,0h14min48s,0.16,81.59
45388,0h15min4s,0.16,84.04
46154,0h15min21s,0.16,86.04
47120,0h15min42s,0.17,86.08
48153,0h16min4s,0.15,88.2
49044,0h16min23s,0.17,88.29
49927,0h16min40s,0.19,90.96
50517,0h16min52s,0.21,88.29
51389,0h17min11s,0.2,85.67
52176,0h17min27s,0.23,80.84
52886,0h17min43s,0.25,77.29
53708,0h17min59s,0.25,75.49
54499,0h18min15s,0.25,78.55
55338,0h18min34s,0.26,79.39
56314,0h18min55s,0.24,83.1
57273,0h19min15s,0.2,87.98
58273,0h19min35s,0.17,91.22
59142,0h19min53s,0.14,91.67
59988,0h20min12s,0.13,93.14
60729,0h20min26s,0.13,88.53
61557,0h20min45s,0.12,85.96
62498,0h21min7s,0.12,84.8
63440,0h21min26s,0.11,86.24
64292,0h21min45s,0.11,86.35
65213,0h22min5s,0.13,89.88
65982,0h22min21s,0.14,88.73
66641,0h22min35s,0.18,83.2
67411,0h22min52s,0.2,79.82
68170,0h23min10s,0.19,77.2
68898,0h23min25s,0.2,74.22
69592,0h23min41s,0.21,72.75
70515,0h24min1s,0.21,76.9
71240,0h24min19s,0.21,77.04
72261,0h24min45s,0.24,82.18
73305,0h25min9s,0.24,87.25
