n_steps,time,mean_reward
353,0h1min7s,0.21
3431,0h4min19s,0.23
6482,0h6min56s,0.25
9733,0h9min29s,0.24
12765,0h12min11s,0.24
15890,0h15min11s,0.25
18891,0h17min35s,0.25
22159,0h20min55s,0.26
25191,0h23min51s,0.27
28192,0h25min56s,0.27
31399,0h28min41s,0.27
34400,0h31min22s,0.27
