n_steps,time,mean_reward,mean_length
64313,0h27min21s,0.23,66.84
64852,0h27min36s,0.24,64.24
65704,0h27min59s,0.24,67.57
66538,0h28min22s,0.23,69.24
67138,0h28min39s,0.25,72.31
67724,0h28min56s,0.25,68.84
68515,0h29min18s,0.24,72.51
69370,0h29min44s,0.24,73.84
70034,0h30min4s,0.23,70.51
70779,0h30min25s,0.21,72.61
71430,0h30min43s,0.21,74.63
72095,0h31min3s,0.21,70.57
72838,0h31min24s,0.21,69.96
73679,0h31min48s,0.22,73.43
74333,0h32min8s,0.22,71.65
74971,0h32min28s,0.23,71.39
75760,0h32min50s,0.24,73.82
76460,0h33min9s,0.24,72.65
77165,0h33min30s,0.24,70.31
77820,0h33min51s,0.24,68.92
78420,0h34min12s,0.23,68.12
79014,0h34min32s,0.21,65.76
79721,0h34min51s,0.23,65.9
80363,0h35min9s,0.21,62.86
81066,0h35min30s,0.22,64.67
81824,0h35min50s,0.23,68.71
82329,0h36min5s,0.24,66.96
82857,0h36min22s,0.22,63.45
83528,0h36min41s,0.22,64.02
84306,0h37min1s,0.2,65.49
85009,0h37min23s,0.19,64.41
85599,0h37min41s,0.18,64.2
86216,0h37min59s,0.18,66.49
87102,0h38min24s,0.2,72.04
87730,0h38min42s,0.22,69.1
88395,0h39min1s,0.24,66.57
88860,0h39min13s,0.24,65.9
89452,0h39min31s,0.24,65.41
90218,0h39min52s,0.26,64.04
90820,0h40min12s,0.25,61.27
91459,0h40min31s,0.25,60.73
92049,0h40min50s,0.24,62.71
92551,0h41min6s,0.25,61.78
92958,0h41min19s,0.25,56.96
93670,0h41min39s,0.23,56.88
94382,0h42min0s,0.23,57.67
94938,0h42min16s,0.23,58.61
95721,0h42min37s,0.23,62.61
96694,0h43min1s,0.24,74.27
97305,0h43min19s,0.23,73.24
97960,0h43min37s,0.23,72.12
98837,0h44min1s,0.23,76.94
99494,0h44min22s,0.24,77.76
100374,0h44min46s,0.24,75.78
101125,0h45min6s,0.24,76.86
101679,0h45min22s,0.24,73.69
102382,0h45min44s,0.22,69.96
103116,0h46min5s,0.22,72.98
103616,0h46min22s,0.21,64.35
104210,0h46min40s,0.21,62.45
104975,0h47min2s,0.22,65.29
105573,0h47min19s,0.23,64.53
106172,0h47min37s,0.22,60.49
107228,0h48min7s,0.23,72.14
107907,0h48min30s,0.24,73.84
108366,0h48min45s,0.23,66.61
109073,0h49min5s,0.23,69.2
109780,0h49min27s,0.24,71.45
110281,0h49min42s,0.24,61.82
111065,0h50min7s,0.22,62.76
111776,0h50min28s,0.21,66.96
112454,0h50min48s,0.21,66.41
112964,0h51min5s,0.21,62.75
