n_steps,time,mean_reward,mean_length
112810,0h46min11s,0.19,68.53
113538,0h46min31s,0.18,67.12
114315,0h46min51s,0.16,65.84
115144,0h47min14s,0.18,72.84
115939,0h47min38s,0.18,74.02
116661,0h47min55s,0.19,76.39
117445,0h48min17s,0.18,77.33
118283,0h48min38s,0.17,78.47
118848,0h48min54s,0.18,74.59
119456,0h49min9s,0.16,70.92
120392,0h49min33s,0.16,75.12
121032,0h49min50s,0.17,73.06
121604,0h50min8s,0.18,65.59
122333,0h50min26s,0.18,68.98
122910,0h50min42s,0.18,68.98
123783,0h51min5s,0.18,68.45
