Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.23,0h0min0s,-539.9719848632812
147.7403905391693,1000,0.69,0h2min27s,380.0581359863281
311.4250535964966,1500,0.75,0h5min11s,500.0607299804688
395.2889175415039,2000,0.91,0h6min35s,820.0686645507812
510.1249873638153,2500,0.93,0h8min30s,860.0735473632812
594.8205013275146,3000,0.92,0h9min54s,840.0711669921875
675.1470386981964,3500,0.98,0h11min15s,960.0740966796876
755.0085642337799,4000,0.94,0h12min35s,880.0746459960938
834.6827285289764,4500,0.96,0h13min54s,920.0740966796876
915.3872227668762,5000,0.91,0h15min15s,820.0701904296875
995.043298959732,5500,0.94,0h16min35s,880.0709228515625
1073.0133783817291,6000,0.98,0h17min53s,960.0735473632812
1151.7319133281708,6500,0.97,0h19min11s,940.0713500976562
1229.5422129631042,7000,0.98,0h20min29s,960.0704956054688
1308.4879262447355,7500,0.98,0h21min48s,960.0708618164062
1385.471260547638,8000,1.0,0h23min5s,1000.07177734375
1461.9242570400238,8500,1.0,0h24min21s,1000.07177734375
1539.005229473114,9000,0.99,0h25min39s,980.0711669921876
1615.8842198848724,9500,0.99,0h26min55s,980.0711669921876
1693.4552562236786,10000,1.0,0h28min13s,1000.0716552734376
