Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.17,0h0min0s,-659.9638671875
657.2363231182098,1000,0.25,0h10min57s,-499.955810546875
824.5960853099823,1500,0.77,0h13min44s,540.0628662109375
956.9321663379668,2000,0.87,0h15min56s,740.071533203125
1054.1497611999512,2500,0.91,0h17min34s,820.0724487304688
1148.3027822971344,3000,0.97,0h19min8s,940.076904296875
1242.0271201133728,3500,0.97,0h20min42s,940.07666015625
1333.9164791107178,4000,0.98,0h22min13s,960.079345703125
1424.0691964626312,4500,0.98,0h23min44s,960.0789794921876
1514.907692670822,5000,0.99,0h25min14s,980.0795288085938
1606.1208782196045,5500,0.97,0h26min46s,940.0785522460938
1698.3177394866943,6000,0.99,0h28min18s,980.0791015625
1791.1785461902618,6500,0.98,0h29min51s,960.08056640625
1883.1922779083247,7000,1.0,0h31min23s,1000.0819091796876
1974.5954875946045,7500,1.0,0h32min54s,1000.08203125
2067.419404506684,8000,0.99,0h34min27s,980.0813598632812
2160.4123022556305,8500,1.0,0h36min0s,1000.0804443359376
2253.086517572403,9000,1.0,0h37min33s,1000.0807495117188
2346.18138051033,9500,0.99,0h39min6s,980.0800170898438
2438.5998182296757,10000,1.0,0h40min38s,1000.0805053710938
