Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.62,0h0min0s,240.051513671875
92.30513978004456,1000,0.91,0h1min32s,820.06982421875
174.45367240905762,1500,0.96,0h2min54s,920.0703735351562
256.32707953453064,2000,0.94,0h4min16s,880.064453125
337.5951285362244,2500,0.98,0h5min37s,960.068115234375
423.0105359554291,3000,0.98,0h7min3s,960.0667724609376
502.7408537864685,3500,0.98,0h8min22s,960.0645141601562
582.6073999404907,4000,0.96,0h9min42s,920.0621948242188
661.8774597644806,4500,0.99,0h11min1s,980.0628051757812
739.5163342952728,5000,0.99,0h12min19s,980.0599975585938
817.3106987476349,5500,1.0,0h13min37s,1000.0610961914062
895.0682728290558,6000,1.0,0h14min55s,1000.0613403320312
973.8378200531006,6500,0.99,0h16min13s,980.0604248046876
1053.3873088359833,7000,1.0,0h17min33s,1000.0604248046876
1131.8652682304382,7500,1.0,0h18min51s,1000.061279296875
1210.3524618148804,8000,1.0,0h20min10s,1000.0607299804688
1288.8576917648315,8500,1.0,0h21min28s,1000.0609741210938
1366.7401523590088,9000,1.0,0h22min46s,1000.0618896484376
1444.136662721634,9500,1.0,0h24min4s,1000.064453125
1521.287236452103,10000,1.0,0h25min21s,1000.067138671875
