Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.31,0h0min0s,-379.9477844238281
204.3288881778717,1000,0.68,0h3min24s,360.0741271972656
374.9602086544037,1500,0.77,0h6min14s,540.072265625
466.0856425762177,2000,0.92,0h7min46s,840.0780029296875
567.0217015743256,2500,0.96,0h9min27s,920.0748291015624
649.9470047950745,3000,0.96,0h10min49s,920.0643310546876
739.5309493541718,3500,0.98,0h12min19s,960.0635375976562
820.7674255371094,4000,0.97,0h13min40s,940.059814453125
900.965849161148,4500,0.98,0h15min0s,960.0615234375
982.093968629837,5000,0.98,0h16min22s,960.0617065429688
1062.3624782562256,5500,1.0,0h17min42s,1000.0621948242188
1144.1162824630735,6000,1.0,0h19min4s,1000.06396484375
1226.42711520195,6500,0.97,0h20min26s,940.0601806640624
1305.8703472614288,7000,1.0,0h21min45s,1000.06005859375
1384.9892287254331,7500,1.0,0h23min4s,1000.0596313476562
1464.011498451233,8000,1.0,0h24min24s,1000.058349609375
1543.5287549495697,8500,1.0,0h25min43s,1000.05859375
1622.4098751544952,9000,1.0,0h27min2s,1000.058349609375
1701.183355808258,9500,1.0,0h28min21s,1000.058349609375
1779.8447897434237,10000,1.0,0h29min39s,1000.05859375
