n_steps,time,mean_reward,mean_length
656,0h0min5s,0.28,65.6
1225,0h0min14s,0.27,61.25
1822,0h0min28s,0.28,60.73
2476,0h0min47s,0.3,61.9
3071,0h1min3s,0.29,61.42
3677,0h1min20s,0.28,61.61
4438,0h1min41s,0.28,63.53
5011,0h1min57s,0.25,65.39
5745,0h2min18s,0.22,64.86
6563,0h2min39s,0.2,71.0
7380,0h3min0s,0.18,73.35
8126,0h3min18s,0.16,75.25
9083,0h3min41s,0.16,80.92
9664,0h3min57s,0.16,78.8
10397,0h4min15s,0.15,77.14
11123,0h4min35s,0.17,74.39
12054,0h4min59s,0.19,78.12
12753,0h5min16s,0.18,73.92
13554,0h5min38s,0.18,76.57
14200,0h5min56s,0.17,76.53
14859,0h6min14s,0.17,75.22
15710,0h6min36s,0.14,73.65
16501,0h6min57s,0.13,75.45
17316,0h7min18s,0.15,75.73
18234,0h7min42s,0.15,79.63
18815,0h7min58s,0.16,78.25
19651,0h8min21s,0.16,77.41
20601,0h8min46s,0.19,82.14
21391,0h9min7s,0.17,80.47
22215,0h9min28s,0.18,80.02
23074,0h9min50s,0.19,83.88
24019,0h10min15s,0.21,87.61
24730,0h10min34s,0.21,82.0
25544,0h10min54s,0.21,83.75
26202,0h11min14s,0.2,78.78
26876,0h11min33s,0.2,77.12
27731,0h11min55s,0.19,74.75
28513,0h12min17s,0.19,75.84
29246,0h12min36s,0.19,73.0
29897,0h12min53s,0.18,73.45
30698,0h13min15s,0.18,76.8
31589,0h13min37s,0.17,78.78
32242,0h13min55s,0.17,73.82
33096,0h14min17s,0.18,76.1
33943,0h14min39s,0.19,79.84
34979,0h15min5s,0.2,85.9
35853,0h15min28s,0.19,85.57
36858,0h15min54s,0.2,92.47
37687,0h16min15s,0.19,90.31
38311,0h16min32s,0.2,87.61
38976,0h16min50s,0.2,80.33
39545,0h17min6s,0.2,74.35
40417,0h17min28s,0.19,70.27
41136,0h17min48s,0.21,69.59
42051,0h18min14s,0.22,73.53
42493,0h18min27s,0.22,69.24
43322,0h18min49s,0.22,76.69
44138,0h19min10s,0.24,75.51
44925,0h19min30s,0.23,77.37
45338,0h19min43s,0.2,65.49
46108,0h20min3s,0.21,71.92
46466,0h20min15s,0.19,64.16
47396,0h20min37s,0.19,64.9
48106,0h20min58s,0.19,62.92
48677,0h21min15s,0.2,66.67
49433,0h21min35s,0.2,67.16
50229,0h21min57s,0.2,74.51
50823,0h22min15s,0.18,67.67
51778,0h22min41s,0.19,73.96
52492,0h23min1s,0.18,75.49
53080,0h23min18s,0.17,72.86
53660,0h23min34s,0.17,68.63
54497,0h23min58s,0.19,72.61
55199,0h24min19s,0.19,69.04
56055,0h24min43s,0.19,71.16
56876,0h25min6s,0.18,76.29
57612,0h25min27s,0.18,79.45
58408,0h25min51s,0.17,77.29
59009,0h26min7s,0.18,76.57
59716,0h26min28s,0.18,73.08
60171,0h26min42s,0.18,65.67
