n_steps,time,mean_reward,mean_length
665,0h0min5s,0.31,66.5
1357,0h0min16s,0.3,67.85
1997,0h0min30s,0.29,66.57
2598,0h0min47s,0.28,64.95
3062,0h1min1s,0.27,61.24
3487,0h1min14s,0.25,55.43
4086,0h1min29s,0.24,54.63
4622,0h1min43s,0.23,51.9
5082,0h1min56s,0.23,49.33
5753,0h2min15s,0.23,53.49
6669,0h2min39s,0.24,62.65
7257,0h2min55s,0.23,62.94
7747,0h3min9s,0.22,61.76
8330,0h3min24s,0.22,64.33
9116,0h3min43s,0.21,66.2
9740,0h4min1s,0.21,62.75
10594,0h4min23s,0.24,67.39
11527,0h4min46s,0.24,76.08
12283,0h5min6s,0.25,79.69
12856,0h5min22s,0.25,73.67
13548,0h5min40s,0.25,76.63
14064,0h5min54s,0.21,68.92
14372,0h6min6s,0.2,57.75
15138,0h6min24s,0.2,56.96
15606,0h6min38s,0.19,55.88
16383,0h6min58s,0.17,56.61
17151,0h7min17s,0.18,62.71
17657,0h7min32s,0.18,64.75
18457,0h7min52s,0.17,65.24
19126,0h8min11s,0.2,70.14
19657,0h8min26s,0.2,66.33
20392,0h8min46s,0.22,65.84
21268,0h9min8s,0.23,72.76
21812,0h9min23s,0.23,67.75
22454,0h9min40s,0.21,66.49
23168,0h10min0s,0.19,69.25
23923,0h10min21s,0.18,70.18
24564,0h10min39s,0.17,65.06
25196,0h10min56s,0.18,66.86
26072,0h11min17s,0.18,71.75
26564,0h11min33s,0.19,69.24
27264,0h11min52s,0.19,67.47
28008,0h12min10s,0.2,69.49
28718,0h12min27s,0.2,70.37
29276,0h12min43s,0.21,63.59
30151,0h13min3s,0.22,71.29
30703,0h13min18s,0.23,69.39
31377,0h13min35s,0.22,67.24
32045,0h13min53s,0.23,66.31
32470,0h14min7s,0.22,62.9
33102,0h14min24s,0.21,59.82
33522,0h14min37s,0.21,55.92
34152,0h14min54s,0.22,56.37
34745,0h15min10s,0.22,54.92
35248,0h15min25s,0.21,55.02
35794,0h15min41s,0.21,53.78
36456,0h15min59s,0.23,58.55
37037,0h16min16s,0.22,57.61
37554,0h16min32s,0.2,56.27
37979,0h16min44s,0.18,54.57
38560,0h17min0s,0.18,54.98
39190,0h17min15s,0.18,54.71
39792,0h17min33s,0.18,54.82
40896,0h17min58s,0.21,65.84
41347,0h18min12s,0.22,66.49
42132,0h18min32s,0.23,72.0
42641,0h18min46s,0.2,68.37
43289,0h19min4s,0.21,69.8
43829,0h19min20s,0.19,59.47
44429,0h19min37s,0.2,60.8
44830,0h19min49s,0.2,54.86
45540,0h20min9s,0.2,57.82
46296,0h20min31s,0.2,59.45
47116,0h20min52s,0.2,64.78
47776,0h21min11s,0.19,67.2
48315,0h21min25s,0.18,69.55
49037,0h21min44s,0.18,69.1
49820,0h22min7s,0.18,69.27
50411,0h22min22s,0.19,66.33
51238,0h22min44s,0.19,68.61
51800,0h23min0s,0.19,70.02
52625,0h23min22s,0.18,73.25
53305,0h23min40s,0.18,70.29
54106,0h24min1s,0.15,74.41
54716,0h24min19s,0.13,68.76
55526,0h24min40s,0.15,75.02
56255,0h25min0s,0.15,72.51
56999,0h25min22s,0.13,73.25
57746,0h25min40s,0.15,73.33
58251,0h25min56s,0.17,71.27
59097,0h26min20s,0.17,71.02
59699,0h26min38s,0.17,69.49
60388,0h26min55s,0.19,68.41
61132,0h27min13s,0.2,67.82
61917,0h27min34s,0.21,73.86
62686,0h27min55s,0.21,72.33
63264,0h28min12s,0.21,71.86
63799,0h28min28s,0.2,67.65
64431,0h28min46s,0.2,66.65
65058,0h29min6s,0.2,63.61
65642,0h29min24s,0.18,60.76
66408,0h29min47s,0.19,62.27
67088,0h30min5s,0.19,65.76
67712,0h30min23s,0.19,66.29
68430,0h30min45s,0.19,66.84
68902,0h30min59s,0.2,64.39
69773,0h31min22s,0.2,67.94
70405,0h31min41s,0.19,66.16
71073,0h32min1s,0.2,66.25
71879,0h32min25s,0.2,68.41
72369,0h32min42s,0.19,68.69
73165,0h33min4s,0.19,68.47
73937,0h33min28s,0.2,70.06
74356,0h33min43s,0.2,65.24
