n_steps,time,mean_reward,mean_length
701,0h0min5s,0.36,70.1
1421,0h0min16s,0.32,71.05
2098,0h0min32s,0.31,69.93
2476,0h0min44s,0.27,61.9
2919,0h0min57s,0.26,58.38
3456,0h1min11s,0.23,54.92
4141,0h1min29s,0.23,53.67
4798,0h1min46s,0.23,53.45
5175,0h1min57s,0.23,53.39
6080,0h2min21s,0.25,62.88
6573,0h2min36s,0.25,63.08
7177,0h2min53s,0.2,59.69
8069,0h3min14s,0.2,66.55
8577,0h3min28s,0.2,67.31
9234,0h3min45s,0.18,62.49
9941,0h4min3s,0.2,68.0
10595,0h4min21s,0.22,67.29
11387,0h4min41s,0.22,66.31
12141,0h5min2s,0.23,70.16
12716,0h5min18s,0.23,69.51
13290,0h5min34s,0.21,66.9
14069,0h5min56s,0.21,70.08
14975,0h6min20s,0.21,71.08
15661,0h6min40s,0.21,69.61
16409,0h7min0s,0.23,73.0
16929,0h7min15s,0.23,72.43
17513,0h7min31s,0.21,69.49
18232,0h7min50s,0.22,66.8
18840,0h8min7s,0.21,64.39
19434,0h8min24s,0.18,62.22
20068,0h8min43s,0.18,63.51
20906,0h9min5s,0.2,67.06
21966,0h9min33s,0.19,75.18
22770,0h9min52s,0.19,80.27
23761,0h10min18s,0.18,85.41
24495,0h10min35s,0.2,87.57
25090,0h10min52s,0.18,85.35
25765,0h11min12s,0.17,76.45
26667,0h11min35s,0.18,78.37
27442,0h11min56s,0.19,73.12
28121,0h12min15s,0.17,73.06
28867,0h12min35s,0.18,74.39
29416,0h12min50s,0.19,71.88
30085,0h13min9s,0.19,68.98
30783,0h13min29s,0.19,67.47
31328,0h13min46s,0.21,64.35
32012,0h14min5s,0.21,62.33
32623,0h14min22s,0.21,65.27
33198,0h14min38s,0.21,61.78
33696,0h14min53s,0.23,57.51
34164,0h15min7s,0.23,57.57
34609,0h15min20s,0.19,51.27
35306,0h15min39s,0.21,53.29
35871,0h15min55s,0.22,54.37
36537,0h16min13s,0.22,57.67
37086,0h16min29s,0.22,60.55
37548,0h16min44s,0.23,58.43
38149,0h17min2s,0.23,57.71
38690,0h17min18s,0.22,56.96
39199,0h17min32s,0.2,54.84
39974,0h17min52s,0.18,57.25
40532,0h18min10s,0.19,58.96
41096,0h18min26s,0.19,58.29
41896,0h18min46s,0.19,63.75
42362,0h19min0s,0.19,62.78
43048,0h19min18s,0.2,61.25
43726,0h19min35s,0.2,66.0
44309,0h19min52s,0.2,63.31
45213,0h20min16s,0.22,67.0
45835,0h20min32s,0.23,69.92
46626,0h20min52s,0.22,71.18
47230,0h21min8s,0.21,70.67
47896,0h21min27s,0.19,70.8
48826,0h21min50s,0.15,71.86
49661,0h22min11s,0.12,76.98
50286,0h22min29s,0.11,73.73
51110,0h22min52s,0.11,76.78
51832,0h23min14s,0.12,78.0
52620,0h23min36s,0.14,77.69
53358,0h23min57s,0.15,73.31
54110,0h24min18s,0.16,75.53
55007,0h24min44s,0.16,77.82
55751,0h25min4s,0.13,77.57
56381,0h25min22s,0.15,75.71
57168,0h25min44s,0.16,76.67
57920,0h26min6s,0.15,76.67
58630,0h26min26s,0.17,73.0
59169,0h26min43s,0.19,67.55
59858,0h27min0s,0.19,70.14
60504,0h27min17s,0.2,67.37
61062,0h27min33s,0.21,63.57
61584,0h27min48s,0.22,59.88
62339,0h28min9s,0.23,62.88
63021,0h28min31s,0.21,63.98
63749,0h28min50s,0.21,64.78
64636,0h29min15s,0.22,72.04
65467,0h29min38s,0.19,76.61
66494,0h30min11s,0.17,83.43
67304,0h30min36s,0.14,85.94
68239,0h31min3s,0.13,88.69
69188,0h31min31s,0.1,91.22
70122,0h32min2s,0.12,91.86
71094,0h32min31s,0.12,92.16
72013,0h33min0s,0.12,93.55
72995,0h33min30s,0.11,93.84
73875,0h33min59s,0.11,93.86
74754,0h34min27s,0.09,91.71
75599,0h34min55s,0.07,90.29
76560,0h35min23s,0.08,91.12
77494,0h35min49s,0.08,90.18
78361,0h36min15s,0.08,89.61
79234,0h36min39s,0.09,89.8
79933,0h37min0s,0.1,86.94
80748,0h37min27s,0.1,84.08
81532,0h37min52s,0.13,81.14
82408,0h38min17s,0.14,79.57
83338,0h38min48s,0.15,82.43
84196,0h39min15s,0.14,85.55
85159,0h39min43s,0.14,88.45
86146,0h40min14s,0.11,90.98
87077,0h40min44s,0.08,93.51
88077,0h41min13s,0.07,94.88
88839,0h41min35s,0.05,93.0
89795,0h42min3s,0.07,92.86
90735,0h42min32s,0.05,91.94
91707,0h43min3s,0.06,92.75
92534,0h43min26s,0.06,89.35
93534,0h43min59s,0.05,94.02
94468,0h44min29s,0.04,93.59
95409,0h44min57s,0.06,93.61
96393,0h45min29s,0.07,93.78
97314,0h45min58s,0.06,95.69
98164,0h46min26s,0.08,92.75
99033,0h46min51s,0.09,91.47
99912,0h47min19s,0.08,90.25
100718,0h47min43s,0.08,86.76
101536,0h48min7s,0.09,84.75
102450,0h48min36s,0.09,86.0
103462,0h49min6s,0.09,88.8
104422,0h49min34s,0.11,90.39
105315,0h50min0s,0.11,90.76
106262,0h50min28s,0.12,94.63
107106,0h50min55s,0.13,92.25
107992,0h51min22s,0.13,92.67
108827,0h51min43s,0.12,88.08
109532,0h52min6s,0.12,83.29
110217,0h52min28s,0.14,79.51
110971,0h52min50s,0.14,77.75
111592,0h53min11s,0.15,72.55
112407,0h53min37s,0.12,72.16
113078,0h54min1s,0.13,71.49
113735,0h54min21s,0.14,69.33
114476,0h54min43s,0.14,70.69
115386,0h55min11s,0.14,76.35
116027,0h55min31s,0.16,72.94
116728,0h55min53s,0.15,71.82
117339,0h56min12s,0.14,72.63
118141,0h56min36s,0.14,72.49
118936,0h57min0s,0.13,71.57
119658,0h57min22s,0.12,72.24
120434,0h57min44s,0.12,73.25
121144,0h58min5s,0.15,76.57
121904,0h58min27s,0.14,75.75
122546,0h58min50s,0.16,72.75
123435,0h59min18s,0.17,76.02
124273,0h59min44s,0.17,75.61
125031,1h0min7s,0.14,76.41
125729,1h0min28s,0.13,76.96
126596,1h0min55s,0.1,81.37
127389,1h1min20s,0.08,79.49
128119,1h1min46s,0.1,77.37
128997,1h2min13s,0.11,79.0
129826,1h2min38s,0.12,82.29
130465,1h2min56s,0.13,76.29
131228,1h3min18s,0.14,77.24
132067,1h3min41s,0.15,79.37
132810,1h4min5s,0.14,76.73
133542,1h4min28s,0.15,74.82
134090,1h4min46s,0.14,73.04
134749,1h5min8s,0.15,71.0
