n_steps,time,mean_reward
12003,0h1min18s,0.48
24007,0h2min32s,0.47
36238,0h3min40s,0.42
48242,0h4min45s,0.41
60291,0h5min48s,0.39
72295,0h6min51s,0.4
84430,0h7min58s,0.4
96434,0h9min2s,0.4
108438,0h10min7s,0.41
