Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.08,0h0min0s,-847.3190307617188
322.10424065589905,1000,0.13,0h5min22s,-732.7443237304688
539.2800641059875,1500,0.13,0h8min59s,-737.8058471679688
761.652046918869,2000,0.05,0h12min41s,-897.810546875
959.9533216953278,2500,0.07,0h15min59s,-857.6556396484375
1103.4380333423617,3000,0.16,0h18min23s,-677.494873046875
1258.6053595542908,3500,0.24,0h20min58s,-517.419921875
1390.7567739486694,4000,0.42,0h23min10s,-157.35105895996094
1519.0286841392517,4500,0.51,0h25min19s,22.68537330627441
1634.697751045227,5000,0.53,0h27min14s,62.65814971923828
1714.2241024971008,5500,0.61,0h28min34s,222.732421875
1789.59299492836,6000,0.65,0h29min49s,302.7704162597656
1858.3251903057096,6500,0.69,0h30min58s,382.76800537109375
1913.1627972126007,7000,0.7,0h31min53s,402.8150024414063
1955.1780502796173,7500,0.71,0h32min35s,422.87200927734375
1998.0043830871584,8000,0.8,0h33min18s,602.989990234375
2047.269983291626,8500,0.78,0h34min7s,563.021240234375
2088.0864231586456,9000,0.8,0h34min48s,603.063232421875
2116.670603990555,9500,0.78,0h35min16s,563.0292358398438
2146.708088159561,10000,0.83,0h35min46s,663.0499877929688
2183.730814933777,10500,0.79,0h36min23s,582.9672241210938
2211.295177936554,11000,0.78,0h36min51s,562.9507446289062
2236.381630420685,11500,0.81,0h37min16s,622.9447631835938
2256.8254165649414,12000,0.89,0h37min36s,783.0675048828125
2275.0172588825226,12500,0.93,0h37min55s,863.1199951171875
2302.7117686271667,13000,0.9,0h38min22s,803.1259765625
2353.8470406532288,13500,0.88,0h39min13s,763.0847778320312
2386.581486225128,14000,0.86,0h39min46s,723.0675048828125
2410.649230480194,14500,0.87,0h40min10s,743.02001953125
2434.58464217186,15000,0.91,0h40min34s,823.0572509765625
2446.763507604599,15500,0.92,0h40min46s,843.0704956054688
2463.869573354721,16000,0.94,0h41min3s,883.0985107421875
2479.809136390686,16500,0.94,0h41min19s,883.1065063476562
2503.2670092582703,17000,0.94,0h41min43s,883.1065063476562
2519.424222946167,17500,0.94,0h41min59s,883.135986328125
2535.8244817256927,18000,0.95,0h42min15s,903.113525390625
2550.5518765449524,18500,0.97,0h42min30s,943.1195068359376
2566.859937191009,19000,0.97,0h42min46s,943.1195068359376
2580.159460067749,19500,0.93,0h43min0s,863.1160278320312
2596.813010931015,20000,0.9,0h43min16s,803.1099853515625
2608.5649638175964,20500,0.91,0h43min28s,823.1119995117188
2625.960996866226,21000,0.94,0h43min45s,883.1380004882812
2642.394230604172,21500,0.93,0h44min2s,863.0675048828125
2656.136497735977,22000,0.93,0h44min16s,863.0675048828125
2669.5714383125305,22500,0.92,0h44min29s,843.0595092773438
2678.3458037376404,23000,0.95,0h44min38s,903.1339721679688
2692.2346806526184,23500,0.92,0h44min52s,843.1010131835938
2698.636605739593,24000,0.94,0h44min58s,883.1090087890625
2705.0348324775696,24500,0.91,0h45min5s,823.10302734375
2714.266624689102,25000,0.93,0h45min14s,863.1339721679688
2719.5279688835144,25500,0.92,0h45min19s,843.1094970703125
2725.9399375915527,26000,0.93,0h45min25s,863.093505859375
2733.0706441402435,26500,0.93,0h45min33s,863.093505859375
2748.8383889198303,27000,0.89,0h45min48s,783.1099853515625
2754.188218355179,27500,0.87,0h45min54s,743.1220092773438
2759.898337364197,28000,0.88,0h45min59s,763.1240234375
2766.502009868622,28500,0.93,0h46min6s,863.1160278320312
2770.8830287456512,29000,0.98,0h46min10s,963.1279907226562
2778.5037150383,29500,0.99,0h46min18s,983.1300048828124
2784.7441177368164,30000,1.0,0h46min24s,1003.1500244140624
2791.846740245819,30500,0.98,0h46min31s,963.1300048828124
2798.072940349579,31000,0.98,0h46min38s,963.1300048828124
2808.0272345542908,31500,0.96,0h46min48s,923.0964965820312
2814.873741865158,32000,0.98,0h46min54s,963.1165161132812
2827.2802481651306,32500,0.97,0h47min7s,943.1117553710938
2836.360086202621,33000,0.97,0h47min16s,943.103271484375
2842.160980939865,33500,0.96,0h47min22s,923.1012573242188
2845.838883638382,34000,0.97,0h47min25s,943.1060180664062
2858.053152322769,34500,0.98,0h47min38s,963.1369018554688
2859.21745800972,35000,0.99,0h47min39s,983.138916015625
