n_steps,time,mean_reward,mean_length
394,0h0min1s,0.24,39.4
802,0h0min3s,0.25,40.1
1376,0h0min9s,0.27,45.87
2175,0h0min22s,0.29,54.38
2644,0h0min30s,0.28,52.88
3451,0h0min43s,0.3,60.22
4397,0h0min58s,0.31,71.47
5470,0h1min18s,0.3,82.24
6351,0h1min34s,0.3,82.25
7379,0h1min52s,0.29,93.27
8215,0h2min6s,0.27,95.37
9206,0h2min24s,0.24,94.63
10066,0h2min40s,0.25,91.98
11058,0h2min56s,0.25,94.25
11982,0h3min12s,0.26,92.22
13132,0h3min34s,0.26,97.02
14086,0h3min52s,0.26,97.65
14922,0h4min7s,0.25,97.18
15927,0h4min23s,0.23,97.43
16506,0h4min33s,0.21,89.47
17390,0h4min49s,0.21,85.45
18388,0h5min7s,0.22,86.31
19017,0h5min17s,0.22,80.63
19991,0h5min36s,0.23,82.33
20817,0h5min50s,0.24,85.14
21727,0h6min7s,0.24,85.9
22400,0h6min18s,0.23,81.12
23519,0h6min39s,0.25,90.24
24736,0h7min0s,0.25,93.75
25345,0h7min11s,0.24,89.22
26303,0h7min28s,0.25,91.69
27028,0h7min41s,0.25,93.2
27617,0h7min53s,0.25,83.24
28606,0h8min11s,0.24,76.02
29633,0h8min28s,0.25,86.04
30351,0h8min41s,0.26,79.84
30995,0h8min51s,0.27,81.1
31582,0h9min1s,0.28,77.88
32546,0h9min17s,0.29,80.04
33347,0h9min33s,0.28,75.69
34207,0h9min49s,0.28,76.47
35160,0h10min5s,0.29,83.63
