n_steps,time,mean_reward,mean_length
564,0h0min1s,0.31,56.4
985,0h0min3s,0.29,49.25
1526,0h0min11s,0.28,50.87
2200,0h0min24s,0.29,55.0
2726,0h0min34s,0.3,54.52
3094,0h0min41s,0.29,50.41
3535,0h0min50s,0.28,50.27
4071,0h1min0s,0.29,52.61
4718,0h1min11s,0.29,52.55
5403,0h1min22s,0.26,53.76
5928,0h1min31s,0.27,56.24
6640,0h1min42s,0.27,62.04
7427,0h1min55s,0.25,66.61
8290,0h2min10s,0.24,70.49
8975,0h2min23s,0.25,71.47
9621,0h2min33s,0.23,74.37
10291,0h2min45s,0.23,74.06
10840,0h2min56s,0.22,67.69
11751,0h3min13s,0.26,70.53
12467,0h3min25s,0.25,70.43
13324,0h3min39s,0.26,74.57
14270,0h3min53s,0.26,78.71
14877,0h4min6s,0.28,79.41
15785,0h4min22s,0.27,81.06
16507,0h4min34s,0.29,81.18
17077,0h4min45s,0.27,75.98
17756,0h4min57s,0.26,70.31
18535,0h5min11s,0.27,73.69
18983,0h5min18s,0.25,63.59
19725,0h5min30s,0.23,65.27
20403,0h5min42s,0.23,67.18
21376,0h6min0s,0.23,72.94
22088,0h6min12s,0.21,70.37
22674,0h6min24s,0.21,72.51
23199,0h6min35s,0.21,68.49
23965,0h6min50s,0.21,70.31
24738,0h7min3s,0.23,67.88
25421,0h7min14s,0.23,67.31
26017,0h7min24s,0.25,65.75
26758,0h7min36s,0.27,71.61
27213,0h7min44s,0.28,64.31
28085,0h7min58s,0.28,66.06
28762,0h8min10s,0.29,65.82
29259,0h8min20s,0.3,65.53
29842,0h8min31s,0.3,62.43
30352,0h8min40s,0.29,62.18
30961,0h8min53s,0.29,58.35
31497,0h9min2s,0.28,57.14
32219,0h9min16s,0.27,58.49
32820,0h9min28s,0.25,58.88
33462,0h9min39s,0.23,61.12
34023,0h9min48s,0.22,62.0
34778,0h10min4s,0.22,66.29
