n_steps,time,mean_reward
182,0h1min1s,0.51
701,0h2min2s,0.56
1374,0h3min3s,0.6
2096,0h4min4s,0.66
3256,0h5min4s,0.71
4557,0h6min11s,0.75
7126,0h7min11s,0.76
9864,0h8min12s,0.79
11656,0h9min13s,0.81
13568,0h10min14s,0.86
