n_steps,time,mean_reward,mean_length
54876,0h25min16s,0.18,63.18
55631,0h25min38s,0.19,66.2
56520,0h26min3s,0.2,70.22
57278,0h26min25s,0.21,73.08
57862,0h26min41s,0.23,71.27
58477,0h26min59s,0.24,72.57
59175,0h27min18s,0.24,70.49
59878,0h27min39s,0.24,67.8
60901,0h28min8s,0.23,73.0
61602,0h28min28s,0.21,73.96
62219,0h28min47s,0.22,74.02
63074,0h29min12s,0.2,78.41
63700,0h29min31s,0.18,75.53
64273,0h29min49s,0.18,68.08
64966,0h30min8s,0.18,66.33
65801,0h30min32s,0.17,70.71
66840,0h31min2s,0.2,75.8
67863,0h31min31s,0.23,82.25
68601,0h31min54s,0.23,84.98
69208,0h32min11s,0.24,84.06
70023,0h32min37s,0.25,84.75
70679,0h32min56s,0.23,77.24
71381,0h33min18s,0.21,70.94
72039,0h33min39s,0.2,69.37
72719,0h34min0s,0.2,69.53
73570,0h34min27s,0.23,70.2
74436,0h34min50s,0.26,74.29
75464,0h35min21s,0.28,80.88
76163,0h35min43s,0.29,81.69
76709,0h36min2s,0.29,78.31
77453,0h36min24s,0.27,76.61
78304,0h36min52s,0.25,76.29
79218,0h37min22s,0.25,75.33
80045,0h37min47s,0.25,78.08
80873,0h38min15s,0.26,82.82
81903,0h38min47s,0.28,88.75
82576,0h39min10s,0.27,84.53
83439,0h39min38s,0.26,86.45
84122,0h39min58s,0.24,81.9
84790,0h40min20s,0.23,77.12
85379,0h40min38s,0.2,69.69
86174,0h41min4s,0.2,72.51
87051,0h41min31s,0.22,72.78
87786,0h41min56s,0.2,72.82
88501,0h42min18s,0.19,72.88
89385,0h42min46s,0.21,79.24
90296,0h43min17s,0.24,81.33
91182,0h43min45s,0.22,82.96
91837,0h44min7s,0.23,81.39
92626,0h44min31s,0.25,82.02
93367,0h44min54s,0.24,80.04
94105,0h45min18s,0.25,75.02
94875,0h45min42s,0.25,74.22
95317,0h45min56s,0.24,69.06
95786,0h46min11s,0.23,63.92
96655,0h46min38s,0.25,67.41
97257,0h46min56s,0.22,63.29
98011,0h47min20s,0.21,63.45
98744,0h47min41s,0.21,69.31
99427,0h48min2s,0.22,72.04
100000,0h48min21s,0.22,66.51
100801,0h48min47s,0.23,71.45
101574,0h49min13s,0.23,71.82
102347,0h49min39s,0.25,72.61
103093,0h50min5s,0.25,72.43
104006,0h50min32s,0.25,79.49
104764,0h50min58s,0.25,78.02
105206,0h51min12s,0.25,71.65
105917,0h51min34s,0.23,71.04
106615,0h51min57s,0.23,71.02
107362,0h52min21s,0.22,67.1
108191,0h52min47s,0.22,69.16
108736,0h53min6s,0.22,70.22
109386,0h53min27s,0.23,69.06
109960,0h53min44s,0.21,66.43
110944,0h54min14s,0.22,70.88
111738,0h54min39s,0.24,71.16
112375,0h54min59s,0.24,71.67
113161,0h55min26s,0.25,75.98
113925,0h55min48s,0.25,78.35
114593,0h56min8s,0.24,72.06
