n_steps,time,mean_reward,mean_length
423,0h0min5s,0.19,42.3
914,0h0min10s,0.25,45.7
1357,0h0min19s,0.23,45.23
2037,0h0min35s,0.25,50.92
2698,0h0min53s,0.26,53.96
3311,0h1min9s,0.28,56.98
3875,0h1min24s,0.28,58.29
4409,0h1min38s,0.28,60.59
4892,0h1min51s,0.27,59.22
5496,0h2min8s,0.25,55.96
6053,0h2min22s,0.22,54.35
6595,0h2min38s,0.2,54.9
7312,0h2min57s,0.21,57.73
7915,0h3min14s,0.21,60.39
8594,0h3min33s,0.18,61.1
9305,0h3min54s,0.19,65.73
9920,0h4min11s,0.21,67.16
10659,0h4min30s,0.22,66.25
11262,0h4min47s,0.22,67.49
11851,0h5min4s,0.23,64.96
12568,0h5min21s,0.23,64.55
13242,0h5min40s,0.22,65.71
13984,0h5min59s,0.23,66.76
14675,0h6min18s,0.22,67.55
15200,0h6min33s,0.23,66.18
15794,0h6min51s,0.22,64.22
16407,0h7min7s,0.22,62.98
17193,0h7min27s,0.22,63.29
17936,0h7min47s,0.23,65.8
18547,0h8min3s,0.23,66.35
19117,0h8min19s,0.24,65.49
19770,0h8min35s,0.24,67.37
20301,0h8min51s,0.24,62.9
21045,0h9min11s,0.24,62.92
21889,0h9min35s,0.24,65.98
22171,0h9min44s,0.23,61.84
22896,0h10min3s,0.23,62.06
23500,0h10min20s,0.21,63.45
24096,0h10min37s,0.2,60.47
24632,0h10min52s,0.2,55.22
25139,0h11min7s,0.21,58.47
25945,0h11min29s,0.21,61.96
26599,0h11min48s,0.22,62.73
27202,0h12min4s,0.23,62.45
27761,0h12min20s,0.23,63.31
28383,0h12min37s,0.24,65.57
28991,0h12min54s,0.22,62.47
29693,0h13min13s,0.21,61.02
30160,0h13min28s,0.21,58.82
30770,0h13min44s,0.2,59.53
31272,0h13min59s,0.2,58.61
31763,0h14min14s,0.22,56.31
32589,0h14min35s,0.23,57.51
33242,0h14min53s,0.24,61.06
33727,0h15min7s,0.25,58.9
34394,0h15min26s,0.24,63.18
34772,0h15min39s,0.23,59.94
35413,0h15min58s,0.22,57.33
35917,0h16min13s,0.21,54.2
36322,0h16min25s,0.2,51.45
36917,0h16min42s,0.21,51.43
37434,0h16min57s,0.22,52.88
37853,0h17min10s,0.23,49.8
38297,0h17min23s,0.24,48.1
39092,0h17min43s,0.25,55.22
39845,0h18min4s,0.25,59.37
40350,0h18min19s,0.23,58.73
41023,0h18min37s,0.21,62.88
41487,0h18min50s,0.2,63.2
42467,0h19min13s,0.22,69.2
43000,0h19min29s,0.22,63.82
43608,0h19min44s,0.24,64.63
44113,0h20min1s,0.25,61.35
44778,0h20min20s,0.27,64.88
45278,0h20min35s,0.24,56.76
45947,0h20min54s,0.23,59.75
46486,0h21min9s,0.21,57.24
47186,0h21min28s,0.22,60.75
47792,0h21min43s,0.22,60.16
48387,0h22min0s,0.22,61.86
49067,0h22min20s,0.22,61.92
49612,0h22min35s,0.23,61.96
50219,0h22min52s,0.21,60.63
50739,0h23min8s,0.21,58.71
51217,0h23min24s,0.21,56.16
51865,0h23min42s,0.22,56.82
