Wall time,Step,mean_reward,time
0.0,500,0.500125,0h0min0s
2.1910042762756348,1000,0.500125,0h0min2s
5.081930637359619,1500,0.500125,0h0min5s
7.668539524078369,2000,0.500125,0h0min7s
10.899497747421265,2500,0.500125,0h0min10s
14.263921737670898,3000,0.500125,0h0min14s
20.27291321754456,3500,0.5001458333283663,0h0min20s
28.573007822036743,4000,0.5001555555611849,0h0min28s
31.616652011871334,4500,0.5001555555611849,0h0min31s
34.139374017715454,5000,0.5001555555611849,0h0min34s
37.302796602249146,5500,0.5001555555611849,0h0min37s
40.53456211090088,6000,0.5001555555611849,0h0min40s
43.473673820495605,6500,0.5001555555611849,0h0min43s
47.40340995788574,7000,0.5001605263203383,0h0min47s
51.84290599822998,7500,0.5001619047671556,0h0min51s
54.76621127128601,8000,0.5001619047671556,0h0min54s
57.8304328918457,8500,0.5001619047671556,0h0min57s
61.39162039756775,9000,0.5001619047671556,0h1min1s
64.08141565322876,9500,0.5001619047671556,0h1min4s
66.49994921684265,10000,0.5001619047671556,0h1min6s
69.91083312034607,10500,0.5001636363565922,0h1min9s
72.58018660545349,11000,0.5001636363565922,0h1min12s
75.93405747413635,11500,0.5001636363565922,0h1min15s
78.77747702598572,12000,0.5001636363565922,0h1min18s
82.19386005401611,12500,0.5001636363565922,0h1min22s
85.48157787322998,13000,0.5001636363565922,0h1min25s
89.84053945541382,13500,0.5001729166656732,0h1min29s
92.26313066482544,14000,0.5001729166656732,0h1min32s
94.4196445941925,14500,0.5001729166656732,0h1min34s
97.3701114654541,15000,0.5001729166656732,0h1min37s
100.00838327407835,15500,0.5001729166656732,0h1min40s
102.88431239128111,16000,0.5001729166656732,0h1min42s
106.51524233818054,16500,0.5001780000030994,0h1min46s
109.11660265922546,17000,0.5001780000030994,0h1min49s
111.79033517837524,17500,0.5001780000030994,0h1min51s
114.4478976726532,18000,0.5001780000030994,0h1min54s
117.98350262641908,18500,0.5001780000030994,0h1min57s
120.43061232566832,19000,0.5001780000030994,0h2min0s
125.60660433769226,19500,0.5001740740686655,0h2min5s
128.2633399963379,20000,0.5001740740686655,0h2min8s
131.20201897621155,20500,0.5001740740686655,0h2min11s
133.821293592453,21000,0.5001740740686655,0h2min13s
137.4043486118317,21500,0.5001740740686655,0h2min17s
140.575021982193,22000,0.5001740740686655,0h2min20s
145.5348801612854,22500,0.5001696428507566,0h2min25s
149.38566136360168,23000,0.5001696428507566,0h2min29s
152.6603889465332,23500,0.5001696428507566,0h2min32s
155.01479411125183,24000,0.5001696428507566,0h2min35s
157.7690088748932,24500,0.5001696428507566,0h2min37s
160.15585207939148,25000,0.5001696428507566,0h2min40s
163.88596773147583,25500,0.5001706896573305,0h2min43s
166.71475291252136,26000,0.5001706896573305,0h2min46s
169.2083876132965,26500,0.5001706896573305,0h2min49s
171.72400665283203,27000,0.5001706896573305,0h2min51s
174.1330208778381,27500,0.5001706896573305,0h2min54s
176.39755702018738,28000,0.5001706896573305,0h2min56s
180.4286379814148,28500,0.5001716666668653,0h3min0s
184.1329181194305,29000,0.5001716666668653,0h3min4s
187.04715275764465,29500,0.5001716666668653,0h3min7s
190.4990737438202,30000,0.5001716666668653,0h3min10s
193.4647822380066,30500,0.5001716666668653,0h3min13s
196.48919701576236,31000,0.5001716666668653,0h3min16s
200.3351285457611,31500,0.5001725806444883,0h3min20s
202.54170298576355,32000,0.5001725806444883,0h3min22s
205.60860347747803,32500,0.5001725806444883,0h3min25s
208.29661393165588,33000,0.5001725806444883,0h3min28s
211.83427238464355,33500,0.5001725806444883,0h3min31s
214.8517050743103,34000,0.5001725806444883,0h3min34s
219.0117554664612,34500,0.5001749999970198,0h3min39s
222.037499666214,35000,0.5001749999970198,0h3min42s
224.8438255786896,35500,0.5001749999970198,0h3min44s
227.58037781715396,36000,0.5001749999970198,0h3min47s
230.2372455596924,36500,0.5001749999970198,0h3min50s
233.8681652545929,37000,0.5001749999970198,0h3min53s
238.00367665290835,37500,0.5001757575720549,0h3min58s
241.06821846961972,38000,0.5001757575720549,0h4min1s
244.3312292098999,38500,0.5001757575720549,0h4min4s
246.9140157699585,39000,0.5001757575720549,0h4min6s
249.2158954143524,39500,0.5001757575720549,0h4min9s
251.5925395488739,40000,0.5001757575720549,0h4min11s
255.66948318481445,40500,0.5001800000071526,0h4min15s
258.2112729549408,41000,0.5001800000071526,0h4min18s
261.15236353874207,41500,0.5001800000071526,0h4min21s
263.64573788642883,42000,0.5001800000071526,0h4min23s
266.5749418735504,42500,0.5001800000071526,0h4min26s
269.40226125717163,43000,0.5001800000071526,0h4min29s
272.8929162025452,43500,0.5001805555522442,0h4min32s
276.1728253364563,44000,0.5001805555522442,0h4min36s
278.6887800693512,44500,0.5001805555522442,0h4min38s
281.2365612983704,45000,0.5001805555522442,0h4min41s
284.31710958480835,45500,0.5001805555522442,0h4min44s
287.1871392726898,46000,0.5001805555522442,0h4min47s
290.74112606048584,46500,0.5001837837845087,0h4min50s
295.0860402584076,47000,0.5001871794909238,0h4min55s
297.73568868637085,47500,0.5001871794909238,0h4min57s
300.9065155982971,48000,0.5001871794909238,0h5min0s
303.4535276889801,48500,0.5001871794909238,0h5min3s
306.09583568573,49000,0.5001871794909238,0h5min6s
308.6453654766083,49500,0.5001871794909238,0h5min8s
317.6628885269165,50000,0.500188297867775,0h5min17s
320.4650673866272,50500,0.500188297867775,0h5min20s
322.9239146709442,51000,0.500188297867775,0h5min22s
325.2993359565735,51500,0.500188297867775,0h5min25s
328.2879328727722,52000,0.500188297867775,0h5min28s
330.3815243244171,52500,0.500188297867775,0h5min30s
333.9118437767029,53000,0.5001875,0h5min33s
336.26516246795654,53500,0.5001875,0h5min36s
339.00565695762634,54000,0.5001875,0h5min39s
341.69681787490845,54500,0.5001875,0h5min41s
344.2567405700684,55000,0.5001875,0h5min44s
346.8000738620758,55500,0.5001875,0h5min46s
350.23010087013245,56000,0.5001867346912623,0h5min50s
353.1641206741333,56500,0.5001867346912623,0h5min53s
355.87683725357056,57000,0.5001867346912623,0h5min55s
359.138947725296,57500,0.5001867346912623,0h5min59s
362.4829759597778,58000,0.5001867346912623,0h6min2s
364.77845788002014,58500,0.5001867346912623,0h6min4s
368.18835377693176,59000,0.5001879999935627,0h6min8s
373.7790486812592,59500,0.5001886792480945,0h6min13s
376.60792422294617,60000,0.5001886792480945,0h6min16s
379.8325161933899,60500,0.5001886792480945,0h6min19s
382.9287748336792,61000,0.5001886792480945,0h6min22s
386.5783240795136,61500,0.5001886792480945,0h6min26s
389.33673453330994,62000,0.5001886792480945,0h6min29s
393.5983779430389,62500,0.5001898148208856,0h6min33s
396.13469767570496,63000,0.5001898148208856,0h6min36s
398.601951122284,63500,0.5001898148208856,0h6min38s
401.164035320282,64000,0.5001898148208856,0h6min41s
403.7536289691925,64500,0.5001898148208856,0h6min43s
406.99163818359375,65000,0.5001898148208856,0h6min46s
413.0621061325073,65500,0.5001862068921328,0h6min53s
415.3608310222626,66000,0.5001862068921328,0h6min55s
418.4769532680512,66500,0.5001862068921328,0h6min58s
420.71688175201416,67000,0.5001862068921328,0h7min0s
424.9821677207947,67500,0.5001862068921328,0h7min4s
427.7900068759918,68000,0.5001862068921328,0h7min7s
432.7952353954315,68500,0.5001875,0h7min12s
435.669100522995,69000,0.5001875,0h7min15s
438.4939787387848,69500,0.5001875,0h7min18s
441.68139576911926,70000,0.5001875,0h7min21s
444.0058007240296,70500,0.5001875,0h7min24s
446.969486951828,71000,0.5001875,0h7min26s
451.3449721336365,71500,0.5001862903237343,0h7min31s
453.89818120002747,72000,0.5001862903237343,0h7min33s
456.6344847679138,72500,0.5001862903237343,0h7min36s
459.9255380630493,73000,0.5001862903237343,0h7min39s
462.5777170658112,73500,0.5001862903237343,0h7min42s
465.016446352005,74000,0.5001862903237343,0h7min45s
468.5099966526032,74500,0.5001865079402924,0h7min48s
471.04499769210815,75000,0.5001865079402924,0h7min51s
473.6804301738739,75500,0.5001865079402924,0h7min53s
475.8601167201996,76000,0.5001865079402924,0h7min55s
479.19973969459534,76500,0.5001865079402924,0h7min59s
482.5098092556,77000,0.5001865079402924,0h8min2s
