n_steps,time,mean_reward
9180,0h1min0s,0.36
18703,0h2min1s,0.35
30707,0h3min6s,0.35
43012,0h4min19s,0.37
55042,0h5min22s,0.37
67046,0h6min29s,0.38
79172,0h7min39s,0.38
91176,0h8min48s,0.38
103180,0h9min50s,0.39
115184,0h10min55s,0.38
