n_steps,time,mean_reward
3349,0h1min14s,0.35
6512,0h3min3s,0.33
12641,0h5min36s,0.31
15642,0h6min50s,0.31
19077,0h8min46s,0.31
25079,0h11min3s,0.31
28080,0h12min21s,0.32
31081,0h13min41s,0.33
34236,0h15min12s,0.33
