n_steps,time,mean_reward
3478,0h1min14s,0.31
6697,0h2min55s,0.29
9821,0h4min14s,0.27
12954,0h5min55s,0.28
15995,0h6min56s,0.28
19074,0h8min34s,0.27
22133,0h9min39s,0.26
25134,0h11min11s,0.26
29276,0h13min25s,0.3
32507,0h14min43s,0.3
