Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.21,0h0min0s,-574.2802734375
40.62832760810852,1000,0.27,0h0min40s,-458.2789916992188
71.38287949562073,1500,0.4,0h1min11s,-198.10850524902344
94.6710193157196,2000,0.49,0h1min34s,-18.020999908447266
118.31399178504944,2500,0.52,0h1min58s,41.97499847412109
140.4028661251068,3000,0.54,0h2min20s,82.02999877929688
157.96709322929382,3500,0.54,0h2min37s,82.04199981689453
178.7042899131775,4000,0.63,0h2min58s,262.052001953125
195.1008961200714,4500,0.8,0h3min15s,602.0960083007812
205.51399064064023,5000,0.87,0h3min25s,742.1055297851562
214.86701130867004,5500,0.87,0h3min34s,742.1055297851562
221.40997433662412,6000,0.94,0h3min41s,882.1380004882812
226.81859230995175,6500,0.89,0h3min46s,782.1240234375
230.89215326309204,7000,0.86,0h3min50s,722.1160278320312
232.59321403503415,7500,0.9,0h3min52s,802.1240234375
235.21911644935608,8000,0.88,0h3min55s,762.1220092773438
238.71974563598636,8500,0.91,0h3min58s,822.1320190429688
241.7633321285248,9000,0.99,0h4min1s,982.1480102539062
243.82718062400815,9500,0.98,0h4min3s,962.14599609375
244.9301073551178,10000,0.96,0h4min4s,922.1420288085938
247.16288471221924,10500,0.95,0h4min7s,902.1400146484376
248.43224811553955,11000,0.94,0h4min8s,882.1380004882812
250.08087611198425,11500,0.96,0h4min10s,922.1420288085938
251.2188127040863,12000,0.99,0h4min11s,982.1480102539062
252.1999452114105,12500,0.96,0h4min12s,922.1420288085938
253.72656273841855,13000,0.93,0h4min13s,862.135986328125
254.75736355781555,13500,0.95,0h4min14s,902.1400146484376
256.0891215801239,14000,0.97,0h4min16s,942.1439819335938
257.5409255027771,14500,0.97,0h4min17s,942.1439819335938
258.4539349079132,15000,0.97,0h4min18s,942.1439819335938
260.4201066493988,15500,0.99,0h4min20s,982.1480102539062
261.7531409263611,16000,0.99,0h4min21s,982.1480102539062
263.6077928543091,16500,0.99,0h4min23s,982.1480102539062
265.447322845459,17000,1.0,0h4min25s,1002.1500244140624
266.45224380493164,17500,1.0,0h4min26s,1002.1500244140624
268.13620686531067,18000,1.0,0h4min28s,1002.1500244140624
270.0137927532196,18500,1.0,0h4min30s,1002.1500244140624
271.28182435035706,19000,1.0,0h4min31s,1002.1500244140624
272.41938400268555,19500,1.0,0h4min32s,1002.1500244140624
273.8849923610687,20000,1.0,0h4min33s,1002.1500244140624
275.4397075176239,20500,1.0,0h4min35s,1002.1500244140624
277.059592962265,21000,1.0,0h4min37s,1002.1500244140624
277.99127650260925,21500,1.0,0h4min37s,1002.1500244140624
278.68764328956604,22000,1.0,0h4min38s,1002.1500244140624
279.8250527381897,22500,1.0,0h4min39s,1002.1500244140624
280.3496823310852,23000,1.0,0h4min40s,1002.1500244140624
281.339387178421,23500,1.0,0h4min41s,1002.1500244140624
282.3885021209717,24000,1.0,0h4min42s,1002.1500244140624
283.4376606941223,24500,1.0,0h4min43s,1002.1500244140624
284.0394606590271,25000,1.0,0h4min44s,1002.1500244140624
284.5686085224152,25500,1.0,0h4min44s,1002.1500244140624
285.31225872039795,26000,0.99,0h4min45s,982.1380004882812
286.22511529922485,26500,0.99,0h4min46s,982.1380004882812
287.58438658714294,27000,1.0,0h4min47s,1002.1500244140624
288.01401829719543,27500,1.0,0h4min48s,1002.1500244140624
288.4457311630249,28000,1.0,0h4min48s,1002.1500244140624
288.9964575767517,28500,1.0,0h4min48s,1002.1500244140624
290.099800825119,29000,1.0,0h4min50s,1002.1500244140624
290.6837651729584,29500,1.0,0h4min50s,1002.1500244140624
291.6947124004364,30000,1.0,0h4min51s,1002.1500244140624
292.8855373859405,30500,1.0,0h4min52s,1002.1500244140624
293.43864130973816,31000,1.0,0h4min53s,1002.1500244140624
294.7343842983246,31500,1.0,0h4min54s,1002.1500244140624
295.6889531612396,32000,1.0,0h4min55s,1002.1500244140624
296.40320229530334,32500,1.0,0h4min56s,1002.1500244140624
297.19113278388977,33000,1.0,0h4min57s,1002.1500244140624
297.80171632766724,33500,0.98,0h4min57s,962.135986328125
298.3365716934204,34000,0.97,0h4min58s,942.1339721679688
298.89154982566833,34500,0.99,0h4min58s,982.1480102539062
299.744031906128,35000,0.98,0h4min59s,962.14599609375
301.1274425983429,35500,0.97,0h5min1s,942.1439819335938
301.5731523036957,36000,0.99,0h5min1s,982.1480102539062
302.45207262039185,36500,1.0,0h5min2s,1002.1500244140624
304.1664969921112,37000,0.99,0h5min4s,982.1380004882812
304.6842188835144,37500,0.99,0h5min4s,982.1380004882812
305.1516525745392,38000,1.0,0h5min5s,1002.1500244140624
305.93501448631287,38500,0.98,0h5min5s,962.1259765625
307.0016279220581,39000,0.97,0h5min7s,942.114013671875
307.58995485305786,39500,0.98,0h5min7s,962.135986328125
308.6289370059967,40000,0.98,0h5min8s,962.14599609375
