n_steps,time,mean_reward
6536,0h1min10s,0.25
12926,0h2min12s,0.27
22077,0h3min21s,0.29
31155,0h4min26s,0.3
40561,0h5min38s,0.3
49772,0h6min43s,0.31
61776,0h8min1s,0.32
70922,0h9min2s,0.32
80385,0h10min14s,0.34
88635,0h11min18s,0.35
98136,0h12min26s,0.36
105474,0h13min27s,0.36
115183,0h14min41s,0.38
