Wall time,Step,mean_reward,time
0.0,500,0.3628571927547455,0h0min0s
101.52813148498535,1000,0.439484179019928,0h1min41s
162.2491114139557,1500,0.4672269225120544,0h2min42s
202.74002861976624,2000,0.4899068474769592,0h3min22s
261.62194538116455,2500,0.5249999761581421,0h4min21s
294.44455122947693,3000,0.5478571653366089,0h4min54s
339.2968533039093,3500,0.589285671710968,0h5min39s
378.29455065727234,4000,0.6292856931686401,0h6min18s
523.1349642276764,4500,0.6799999475479126,0h8min43s
584.6183619499207,5000,0.6878570914268494,0h9min44s
623.7811744213104,5500,0.6935713887214661,0h10min23s
653.611939907074,6000,0.7057142853736877,0h10min53s
695.0375733375549,6500,0.7271428108215332,0h11min35s
723.6228930950165,7000,0.7314285635948181,0h12min3s
782.5868515968323,7500,0.7464286088943481,0h13min2s
834.7935926914215,8000,0.7521429061889648,0h13min54s
887.562665939331,8500,0.7471428513526917,0h14min47s
937.4719626903534,9000,0.7457143068313599,0h15min37s
1015.3494250774384,9500,0.7607142925262451,0h16min55s
1047.3127970695496,10000,0.7714285850524902,0h17min27s
1077.049297094345,10500,0.7814285755157471,0h17min57s
1110.2163398265839,11000,0.7928571105003357,0h18min30s
1157.3607840538025,11500,0.7892857193946838,0h19min17s
1184.9422814846039,12000,0.7885714173316956,0h19min44s
1223.6604268550873,12500,0.7842856645584106,0h20min23s
1246.5190994739532,13000,0.7878571152687073,0h20min46s
1280.7660703659058,13500,0.7885713577270508,0h21min20s
1304.457444190979,14000,0.7864285111427307,0h21min44s
1336.0971472263336,14500,0.7907142043113708,0h22min16s
1352.1959247589111,15000,0.7928571105003357,0h22min32s
1386.422623872757,15500,0.801428496837616,0h23min6s
1420.0687119960785,16000,0.8042856454849243,0h23min40s
1451.3236911296844,16500,0.7964285016059875,0h24min11s
1466.7778248786926,17000,0.7971428036689758,0h24min26s
1486.4963192939758,17500,0.801428496837616,0h24min46s
1512.27951669693,18000,0.7985714077949524,0h25min12s
1547.340992450714,18500,0.7914285063743591,0h25min47s
1560.680701494217,19000,0.7914285063743591,0h26min0s
1578.1045491695404,19500,0.7942856550216675,0h26min18s
1599.373718738556,20000,0.7978570461273193,0h26min39s
1610.3645169734955,20500,0.7999998927116394,0h26min50s
1629.7685339450836,21000,0.8071427941322327,0h27min9s
1672.8197841644287,21500,0.8021427989006042,0h27min52s
1677.616203546524,22000,0.801428496837616,0h27min57s
1693.4573550224304,22500,0.8114284873008728,0h28min13s
1702.5426199436188,23000,0.8142856359481812,0h28min22s
1715.0168552398682,23500,0.8164284825325012,0h28min35s
1722.4200112819672,24000,0.817857027053833,0h28min42s
1732.6083419322968,24500,0.8157141804695129,0h28min52s
1756.066426038742,25000,0.8192856311798096,0h29min16s
1779.1056554317474,25500,0.8192856311798096,0h29min39s
1785.6936695575714,26000,0.8192856311798096,0h29min45s
1796.5025000572205,26500,0.8192856311798096,0h29min56s
