n_steps,time,mean_reward
0,0h3min23s,0.0
7,0h4min29s,0.12
14,0h5min41s,0.24
19,0h6min42s,0.27
54,0h8min5s,0.29
72,0h9min15s,0.31
84,0h10min15s,0.33
102,0h11min43s,0.32
121,0h13min16s,0.32
157,0h14min35s,0.34
295,0h15min36s,0.34
1025,0h16min49s,0.34
