n_steps,time,mean_reward
7,0h1min8s,0.3
8,0h4min18s,0.2
19,0h5min26s,0.15
26,0h8min57s,0.2
28,0h12min4s,0.18
39,0h14min12s,0.24
54,0h15min22s,0.24
71,0h16min40s,0.3
100,0h17min53s,0.31
170,0h18min53s,0.34
433,0h19min58s,0.36
901,0h21min4s,0.37
1801,0h22min23s,0.38
3741,0h25min13s,0.38
