n_steps,time,mean_reward,mean_length
689,0h0min3s,0.35,68.9
1338,0h0min11s,0.32,66.9
2060,0h0min25s,0.33,68.67
2820,0h0min42s,0.33,70.5
3532,0h0min59s,0.33,70.64
4310,0h1min16s,0.33,74.47
5048,0h1min33s,0.33,75.55
5903,0h1min52s,0.32,76.1
6740,0h2min10s,0.34,78.82
7647,0h2min29s,0.32,81.96
8586,0h2min49s,0.32,84.47
9596,0h3min11s,0.33,89.9
10352,0h3min28s,0.32,89.2
11169,0h3min47s,0.33,87.29
11893,0h4min5s,0.32,85.22
13000,0h4min25s,0.33,89.29
13956,0h4min44s,0.33,87.45
14817,0h5min2s,0.34,88.49
15731,0h5min23s,0.32,91.53
16592,0h5min43s,0.34,94.1
17560,0h6min6s,0.33,91.37
18389,0h6min24s,0.31,88.88
19210,0h6min41s,0.29,88.82
19963,0h7min0s,0.29,84.94
21020,0h7min24s,0.28,88.78
21915,0h7min43s,0.26,87.35
22580,0h7min57s,0.25,84.14
23473,0h8min15s,0.27,84.08
24455,0h8min36s,0.28,90.04
25446,0h8min58s,0.28,88.75
26313,0h9min18s,0.28,86.63
27081,0h9min36s,0.28,89.04
27885,0h9min53s,0.28,87.45
28514,0h10min8s,0.28,81.55
29053,0h10min20s,0.27,72.69
29898,0h10min41s,0.27,70.8
30420,0h10min53s,0.28,66.22
31307,0h11min12s,0.29,67.98
32369,0h11min36s,0.31,77.55
33210,0h11min57s,0.32,81.9
33964,0h12min15s,0.34,81.69
35086,0h12min40s,0.34,91.96
36022,0h12min59s,0.32,93.45
36914,0h13min18s,0.31,91.08
37569,0h13min33s,0.28,86.78
38450,0h13min52s,0.26,90.37
39336,0h14min11s,0.27,84.78
40130,0h14min31s,0.27,81.16
40817,0h14min45s,0.27,77.65
41606,0h15min2s,0.29,80.29
42439,0h15min20s,0.3,80.18
43045,0h15min33s,0.29,74.69
43770,0h15min49s,0.29,71.98
44848,0h16min11s,0.33,81.0
45823,0h16min35s,0.31,84.35
46912,0h16min59s,0.29,91.29
47921,0h17min21s,0.26,97.27
48788,0h17min43s,0.24,98.9
49355,0h17min58s,0.2,89.25
49998,0h18min11s,0.2,85.16
50717,0h18min28s,0.21,76.57
51604,0h18min49s,0.23,73.94
52266,0h19min3s,0.23,70.16
53018,0h19min19s,0.24,74.43
53892,0h19min38s,0.26,77.16
54787,0h20min2s,0.26,81.76
55731,0h20min24s,0.25,82.88
56506,0h20min40s,0.26,85.1
57432,0h20min59s,0.28,87.67
58222,0h21min18s,0.27,86.2
59123,0h21min39s,0.29,85.82
59941,0h21min59s,0.3,84.51
60572,0h22min14s,0.3,80.51
61215,0h22min30s,0.27,76.14
62164,0h22min51s,0.29,79.25
63088,0h23min12s,0.26,79.2
63816,0h23min29s,0.25,76.75
64815,0h23min52s,0.25,83.8
65750,0h24min14s,0.23,90.88
66826,0h24min39s,0.24,93.82
67850,0h25min5s,0.26,96.49
68416,0h25min18s,0.25,90.71
69309,0h25min40s,0.24,90.08
70041,0h26min1s,0.25,87.16
71086,0h26min30s,0.26,85.49
71878,0h26min50s,0.26,80.84
72643,0h27min12s,0.26,83.47
73402,0h27min31s,0.25,82.22
74292,0h27min55s,0.27,84.2
75088,0h28min15s,0.25,81.24
75906,0h28min37s,0.26,80.94
76695,0h28min57s,0.25,81.82
77527,0h29min19s,0.25,84.1
78414,0h29min43s,0.26,82.78
79142,0h30min4s,0.24,81.45
80072,0h30min29s,0.21,82.14
80727,0h30min46s,0.22,81.02
81390,0h31min3s,0.23,76.08
82324,0h31min29s,0.23,78.63
83202,0h31min53s,0.2,79.76
84060,0h32min14s,0.24,80.16
