Wall time,Step,mean_reward,time
0.0,500,0.3783783316612243,0h0min0s
240.87737703323364,1000,0.4230769276618957,0h4min0s
384.3668842315674,1500,0.4481605589389801,0h6min24s
499.17814922332764,2000,0.4685315191745758,0h8min19s
540.5022015571594,2500,0.4893420338630676,0h9min0s
572.8129742145538,3000,0.5033445358276367,0h9min32s
602.5943670272827,3500,0.519036591053009,0h10min2s
648.3478977680206,4000,0.5492308735847473,0h10min48s
707.637068271637,4500,0.5807693600654602,0h11min47s
732.8328511714935,5000,0.6076924204826355,0h12min12s
796.6961493492126,5500,0.6353847980499268,0h13min16s
815.0942690372467,6000,0.6484616994857788,0h13min35s
824.2285077571869,6500,0.6515386700630188,0h13min44s
868.0714254379272,7000,0.6692309379577637,0h14min28s
889.889443397522,7500,0.6869232654571533,0h14min49s
914.2813832759857,8000,0.7000001668930054,0h15min14s
946.2708177566528,8500,0.7192309498786926,0h15min46s
985.9156458377838,9000,0.7484617233276367,0h16min25s
1037.0904653072357,9500,0.7592309713363647,0h17min17s
1081.882078409195,10000,0.7615386247634888,0h18min1s
1121.8986740112305,10500,0.7707694172859192,0h18min41s
1143.8660151958466,11000,0.7653847932815552,0h19min3s
1166.1697890758514,11500,0.7630770802497864,0h19min26s
1186.1566271781921,12000,0.7669232487678528,0h19min46s
1224.1441824436188,12500,0.7738463282585144,0h20min24s
1267.697347164154,13000,0.7815386056900024,0h21min7s
1318.2266013622284,13500,0.7638463377952576,0h21min58s
1354.0943186283112,14000,0.7646155953407288,0h22min34s
1399.4398000240326,14500,0.7769232392311096,0h23min19s
1444.1251482963562,15000,0.7984617352485657,0h24min4s
1496.5742704868317,15500,0.7976924777030945,0h24min56s
1543.3751227855682,16000,0.8000001907348633,0h25min43s
1586.2903213500977,16500,0.7992309331893921,0h26min26s
1616.9485652446747,17000,0.8015386462211609,0h26min56s
1646.5122666358948,17500,0.8146155476570129,0h27min26s
1686.5249290466309,18000,0.8223078846931458,0h28min6s
1728.63769698143,18500,0.8238463401794434,0h28min48s
1758.2256581783295,19000,0.8176924586296082,0h29min18s
