n_steps,time,mean_reward
6195,0h2min18s,0.26
9196,0h3min24s,0.28
12489,0h5min18s,0.29
21492,0h6min37s,0.32
24493,0h7min45s,0.32
27494,0h9min21s,0.33
30536,0h10min25s,0.34
33719,0h12min15s,0.33
