n_steps,time,mean_reward
3377,0h1min1s,0.24
6570,0h2min9s,0.26
12833,0h4min25s,0.26
16479,0h5min27s,0.27
22759,0h7min51s,0.29
28761,0h9min14s,0.29
31834,0h10min44s,0.3
34835,0h11min48s,0.3
