n_steps,time,mean_reward,mean_length
500,0h0min12s,0.0,500.0
1000,0h0min24s,0.0,500.0
1500,0h0min46s,0.0,500.0
2000,0h1min9s,0.0,500.0
2500,0h1min33s,0.0,500.0
3000,0h1min58s,0.0,500.0
3500,0h2min22s,0.0,500.0
4000,0h2min46s,0.0,500.0
4500,0h3min10s,0.0,500.0
5000,0h3min35s,0.0,500.0
5500,0h3min59s,0.0,500.0
6000,0h4min23s,0.0,500.0
6500,0h4min49s,0.0,500.0
7000,0h5min12s,0.0,500.0
7500,0h5min38s,0.0,500.0
8000,0h6min3s,0.0,500.0
8500,0h6min27s,0.0,500.0
9000,0h6min53s,0.0,500.0
9500,0h7min18s,0.0,500.0
10000,0h7min42s,0.0,500.0
10500,0h8min7s,0.0,500.0
11000,0h8min32s,0.0,500.0
11500,0h8min57s,0.0,500.0
12000,0h9min23s,0.0,500.0
12500,0h9min48s,0.0,500.0
13000,0h10min13s,0.0,500.0
13500,0h10min37s,0.0,500.0
14000,0h11min3s,0.0,500.0
14500,0h11min27s,0.0,500.0
15000,0h11min51s,0.0,500.0
15500,0h12min16s,0.0,500.0
16000,0h12min41s,0.0,500.0
16500,0h13min6s,0.0,500.0
17000,0h13min30s,0.0,500.0
17500,0h13min55s,0.0,500.0
18000,0h14min21s,0.0,500.0
18500,0h14min46s,0.0,500.0
19000,0h15min11s,0.0,500.0
19500,0h15min36s,0.0,500.0
20000,0h16min1s,0.0,500.0
20500,0h16min25s,0.0,500.0
21000,0h16min50s,0.0,500.0
21500,0h17min14s,0.0,500.0
22000,0h17min39s,0.0,500.0
22500,0h18min4s,0.0,500.0
23000,0h18min29s,0.0,500.0
23500,0h18min54s,0.0,500.0
24000,0h19min18s,0.0,500.0
24500,0h19min42s,0.0,500.0
25000,0h20min7s,0.0,500.0
25500,0h20min32s,0.0,500.0
26000,0h20min56s,0.0,500.0
26500,0h21min21s,0.0,500.0
27000,0h21min45s,0.0,500.0
27500,0h22min11s,0.0,500.0
28000,0h22min35s,0.0,500.0
28500,0h23min0s,0.0,500.0
29000,0h23min25s,0.0,500.0
29500,0h23min49s,0.0,500.0
30000,0h24min15s,0.0,500.0
30500,0h24min39s,0.0,500.0
31000,0h25min3s,0.0,500.0
31500,0h25min28s,0.0,500.0
32000,0h25min53s,0.0,500.0
32500,0h26min18s,0.0,500.0
33000,0h26min43s,0.0,500.0
33500,0h27min7s,0.0,500.0
34000,0h27min32s,0.0,500.0
34500,0h27min57s,0.0,500.0
35000,0h28min21s,0.0,500.0
35500,0h28min46s,0.0,500.0
36000,0h29min11s,0.0,500.0
36500,0h29min37s,0.0,500.0
37000,0h30min1s,0.0,500.0
37500,0h30min25s,0.0,500.0
38000,0h30min51s,0.0,500.0
38500,0h31min16s,0.0,500.0
39000,0h31min41s,0.0,500.0
39500,0h32min5s,0.0,500.0
40000,0h32min30s,0.0,500.0
40500,0h32min55s,0.0,500.0
41000,0h33min20s,0.0,500.0
41500,0h33min45s,0.0,500.0
42000,0h34min10s,0.0,500.0
42500,0h34min35s,0.0,500.0
43000,0h35min0s,0.0,500.0
43500,0h35min25s,0.0,500.0
44000,0h35min50s,0.0,500.0
44500,0h36min16s,0.0,500.0
45000,0h36min40s,0.0,500.0
45500,0h37min6s,0.0,500.0
46000,0h37min31s,0.0,500.0
46500,0h37min55s,0.0,500.0
47000,0h38min20s,0.0,500.0
47500,0h38min45s,0.0,500.0
48000,0h39min10s,0.0,500.0
