Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.31,0h0min0s,-699.9588623046875
408.18526434898376,1000,0.32,0h6min48s,-359.94757080078125
599.1764380931854,1500,0.66,0h9min59s,320.07769775390625
730.2591536045074,2000,0.73,0h12min10s,460.0830383300781
924.6114497184752,2500,0.68,0h15min24s,360.0790405273437
1038.1632046699524,3000,0.77,0h17min18s,540.0885009765625
1239.0871076583862,3500,0.73,0h20min39s,460.0841674804688
1347.292606830597,4000,0.83,0h22min27s,660.088623046875
1458.5818710327148,4500,0.89,0h24min18s,780.0894165039062
1613.0305452346802,5000,0.88,0h26min53s,760.088134765625
1731.4613966941831,5500,0.92,0h28min51s,840.0853271484375
1851.253339767456,6000,0.92,0h30min51s,840.0839233398438
1972.5384397506716,6500,0.97,0h32min52s,940.0863647460938
2092.77757024765,7000,0.99,0h34min52s,980.087890625
2213.96289730072,7500,0.97,0h36min53s,940.0866088867188
2334.334668159485,8000,0.99,0h38min54s,980.0880126953124
2455.2565541267395,8500,0.98,0h40min55s,960.087158203125
2576.821352481842,9000,0.99,0h42min56s,980.0877685546876
2698.3183431625366,9500,0.96,0h44min58s,920.0858154296876
2818.6515152454376,10000,1.0,0h46min58s,1000.0887451171876
