Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.37,0h0min0s,-659.9476318359375
416.4416034221649,1000,0.41,0h6min56s,-179.9418487548828
659.6204032897949,1500,0.66,0h10min59s,320.0741882324219
857.4274544715881,2000,0.7,0h14min17s,400.0759582519531
971.823530435562,2500,0.81,0h16min11s,620.0856323242188
1084.8680176734924,3000,0.82,0h18min4s,640.086669921875
1190.1176302433014,3500,0.88,0h19min50s,760.0888671875
1296.3774602413175,4000,0.86,0h21min36s,720.086669921875
1407.3912780284882,4500,0.87,0h23min27s,740.0831909179688
1521.831509590149,5000,0.94,0h25min21s,880.0848999023438
1637.1577134132383,5500,0.96,0h27min17s,920.086669921875
1752.4368965625763,6000,0.97,0h29min12s,940.0865478515624
1867.677117586136,6500,0.97,0h31min7s,940.0862426757812
1984.07865691185,7000,0.98,0h33min4s,960.087158203125
2099.241339206696,7500,1.0,0h34min59s,1000.088623046875
2214.63508105278,8000,0.98,0h36min54s,960.087646484375
2330.791784286499,8500,0.96,0h38min50s,920.0858154296876
2447.038599252701,9000,0.99,0h40min47s,980.0879516601562
2562.548159122467,9500,1.0,0h42min42s,1000.088623046875
2678.003485918045,10000,0.99,0h44min38s,980.087890625
