n_steps,time,mean_reward
249,0h1min4s,0.49
1419,0h2min4s,0.55
3076,0h3min4s,0.6
4148,0h4min5s,0.67
5748,0h5min5s,0.75
7480,0h6min7s,0.8
9489,0h7min8s,0.81
11443,0h8min8s,0.83
14502,0h9min9s,0.84
16788,0h10min10s,0.87
