Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.05,0h0min0s,-899.979248046875
366.519246339798,1000,0.58,0h6min6s,160.0520477294922
439.6726460456848,1500,0.85,0h7min19s,700.0663452148438
507.7815725803375,2000,0.94,0h8min27s,880.0693969726562
575.1080362796783,2500,0.93,0h9min35s,860.070068359375
641.5691077709198,3000,0.99,0h10min41s,980.07177734375
708.1443419456482,3500,0.99,0h11min48s,980.0717163085938
776.0605738162994,4000,0.96,0h12min56s,920.0709838867188
843.6427228450775,4500,0.98,0h14min3s,960.0704956054688
910.830484867096,5000,0.99,0h15min10s,980.07177734375
979.0241343975068,5500,0.98,0h16min19s,960.0704956054688
1046.5431723594666,6000,1.0,0h17min26s,1000.07177734375
1114.4339463710785,6500,0.99,0h18min34s,980.0711669921876
1182.5964138507843,7000,1.0,0h19min42s,1000.07177734375
1250.6274330615995,7500,0.98,0h20min50s,960.0704956054688
1318.0818934440613,8000,1.0,0h21min58s,1000.07177734375
1385.5350687503817,8500,1.0,0h23min5s,1000.07177734375
1452.7008800506592,9000,1.0,0h24min12s,1000.0720825195312
1519.8101942539215,9500,1.0,0h25min19s,1000.07177734375
1587.6327149868011,10000,1.0,0h26min27s,1000.07177734375
