Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.65,0h0min0s,300.0639953613281
69.47878193855286,1000,0.9,0h1min9s,800.0692749023438
143.82374334335327,1500,0.95,0h2min23s,900.0698852539062
212.2352111339569,2000,0.98,0h3min32s,960.0707397460938
280.48194122314453,2500,0.98,0h4min40s,960.070556640625
349.5253756046295,3000,0.95,0h5min49s,900.0687255859375
417.859007358551,3500,0.98,0h6min57s,960.0704956054688
486.5273334980011,4000,0.99,0h8min6s,980.0711059570312
554.0106089115143,4500,1.0,0h9min14s,1000.07177734375
620.5337064266205,5000,1.0,0h10min20s,1000.07177734375
687.8964221477509,5500,1.0,0h11min27s,1000.07177734375
755.1696074008942,6000,0.99,0h12min35s,980.0711059570312
822.6321270465851,6500,0.99,0h13min42s,980.0711059570312
889.1640870571136,7000,1.0,0h14min49s,1000.07177734375
956.3503470420836,7500,1.0,0h15min56s,1000.0720825195312
1023.769357919693,8000,1.0,0h17min3s,1000.07177734375
1090.7767782211304,8500,0.99,0h18min10s,980.0711059570312
1157.7567179203031,9000,1.0,0h19min17s,1000.07177734375
1225.3019971847534,9500,1.0,0h20min25s,1000.07177734375
1292.6831514835358,10000,1.0,0h21min32s,1000.07177734375
