Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.62,0h0min0s,240.0547790527344
70.5106086730957,1000,0.95,0h1min10s,900.0698852539062
142.41476249694824,1500,0.94,0h2min22s,880.0690307617188
212.7825891971588,2000,0.93,0h3min32s,860.068115234375
281.2374200820923,2500,1.0,0h4min41s,1000.07177734375
350.9277641773224,3000,0.97,0h5min50s,940.0697631835938
420.30639576911926,3500,0.97,0h7min0s,940.06982421875
489.923241853714,4000,0.99,0h8min9s,980.071533203125
558.7576007843018,4500,0.99,0h9min18s,980.0711059570312
626.7396037578583,5000,0.99,0h10min26s,980.0711059570312
695.3750593662262,5500,1.0,0h11min35s,1000.07177734375
764.1164603233337,6000,0.99,0h12min44s,980.0711059570312
832.0773632526398,6500,1.0,0h13min52s,1000.07177734375
900.338301897049,7000,0.99,0h15min0s,980.0711059570312
968.8284800052644,7500,1.0,0h16min8s,1000.07177734375
1037.0502038002014,8000,1.0,0h17min17s,1000.07177734375
1104.9578306674955,8500,1.0,0h18min24s,1000.07177734375
1174.160660982132,9000,0.99,0h19min34s,980.0711059570312
1242.206826210022,9500,1.0,0h20min42s,1000.07177734375
1310.304146528244,10000,1.0,0h21min50s,1000.07177734375
