Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.08,0h0min0s,-839.9715576171875
316.0193040370941,1000,0.58,0h5min16s,160.052734375
391.90974402427673,1500,0.82,0h6min31s,640.0625
460.66984009742737,2000,0.92,0h7min40s,840.0679321289062
529.0951914787292,2500,0.94,0h8min49s,880.0678100585938
595.960301399231,3000,1.0,0h9min55s,1000.07177734375
662.5411775112152,3500,0.99,0h11min2s,980.0711059570312
730.4103019237518,4000,0.98,0h12min10s,960.0704345703124
797.0497012138367,4500,1.0,0h13min17s,1000.07177734375
863.4113519191742,5000,1.0,0h14min23s,1000.07177734375
930.091676235199,5500,1.0,0h15min30s,1000.07177734375
997.6720969676971,6000,0.97,0h16min37s,940.0698852539062
1064.493863582611,6500,1.0,0h17min44s,1000.07177734375
1131.580867767334,7000,1.0,0h18min51s,1000.07177734375
1195.9633357524872,7500,1.0,0h19min55s,1000.07177734375
1260.2575435638428,8000,1.0,0h21min0s,1000.07177734375
1324.5175249576569,8500,1.0,0h22min4s,1000.07177734375
1389.0922048091888,9000,0.99,0h23min9s,980.0711059570312
1453.2520418167114,9500,0.99,0h24min13s,980.0711059570312
1517.2568817138672,10000,1.0,0h25min17s,1000.07177734375
