Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.39,0h0min0s,-219.89361572265625
1392.896235704422,1000,0.63,0h23min12s,260.1968688964844
2022.7875616550448,1500,0.71,0h33min42s,420.1620178222656
2333.199310541153,2000,0.81,0h38min53s,620.1376342773438
2780.2418990135197,2500,0.88,0h46min20s,760.14892578125
3153.0588841438293,3000,0.91,0h52min33s,820.1866455078125
3395.827975988388,3500,0.88,0h56min35s,760.1680297851562
3862.949529409409,4000,0.92,1h4min22s,840.1548461914062
3943.6264140605927,4500,0.96,1h5min43s,920.1721801757812
4124.201444864273,5000,0.96,1h8min44s,920.216796875
4228.344099521637,5500,0.95,1h10min28s,900.2346801757812
4376.995392084122,6000,0.98,1h12min56s,960.2296142578124
4445.3683161735535,6500,0.96,1h14min5s,920.2381591796876
4643.841596126556,7000,0.95,1h17min23s,900.2274169921875
4716.600873947144,7500,0.97,1h18min36s,940.2123413085938
4814.210637807846,8000,0.98,1h20min14s,960.2440795898438
4963.685291051865,8500,0.95,1h22min43s,900.232421875
5027.95366358757,9000,0.99,1h23min47s,980.24462890625
5094.946435213089,9500,0.99,1h24min54s,980.2439575195312
5236.14874958992,10000,0.98,1h27min16s,960.24072265625
5308.009560346603,10500,0.97,1h28min28s,940.2401733398438
5402.992021799088,11000,0.99,1h30min2s,980.2430419921876
5470.735771894455,11500,0.99,1h31min10s,980.2493896484376
5536.49729681015,12000,0.99,1h32min16s,980.2576904296876
5603.789392948151,12500,0.99,1h33min23s,980.253173828125
5670.120349884033,13000,0.98,1h34min30s,960.2584838867188
5734.938768148422,13500,0.99,1h35min34s,980.2528686523438
5799.165825366974,14000,1.0,1h36min39s,1000.2553100585938
5891.605511903763,14500,0.99,1h38min11s,980.258056640625
5984.641599416733,15000,0.99,1h39min44s,980.2537841796876
