Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.24,0h0min0s,-519.839111328125
1356.3584201335907,1000,0.46,0h22min36s,-79.78717041015625
1683.3886671066284,1500,0.77,0h28min3s,540.391845703125
1839.7614827156067,2000,0.89,0h30min39s,780.4320678710938
2014.9399104118347,2500,0.89,0h33min34s,780.4160766601562
2141.749939918518,3000,0.85,0h35min41s,700.5511474609375
2234.2726669311523,3500,0.92,0h37min14s,840.7533569335938
2307.5736088752747,4000,0.96,0h38min27s,920.6780395507812
2407.9672095775604,4500,0.96,0h40min7s,920.751220703125
2482.7504494190216,5000,0.94,0h41min22s,880.8900146484375
2555.897009372711,5500,0.99,0h42min35s,980.9275512695312
2625.810422897339,6000,1.0,0h43min45s,1000.9714965820312
2693.7395329475403,6500,1.0,0h44min53s,1000.9942626953124
2762.499663114548,7000,1.0,0h46min2s,1000.9889526367188
2831.355504751205,7500,1.0,0h47min11s,1000.8877563476562
2899.125020980835,8000,1.0,0h48min19s,1000.8969116210938
2967.7330133914948,8500,1.0,0h49min27s,1001.0750732421876
3037.54643368721,9000,1.0,0h50min37s,1001.0076293945312
3104.6010904312134,9500,1.0,0h51min44s,1001.0214233398438
3173.5657057762146,10000,0.99,0h52min53s,980.9960327148438
3241.762605428696,10500,1.0,0h54min1s,1000.924560546875
3309.0686025619507,11000,1.0,0h55min9s,1000.67333984375
3376.0098176002502,11500,1.0,0h56min16s,1000.6270751953124
3443.854614019394,12000,1.0,0h57min23s,1000.8419799804688
3511.3691325187683,12500,1.0,0h58min31s,1000.9473266601562
3578.9290447235107,13000,1.0,0h59min38s,1000.9380493164062
3647.2288188934326,13500,1.0,1h0min47s,1001.0158081054688
3714.696626424789,14000,1.0,1h1min54s,1001.1433715820312
3782.50704407692,14500,1.0,1h3min2s,1001.058837890625
3850.976269006729,15000,1.0,1h4min10s,1001.1109619140624
