Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.5,0h0min0s,0.1402069926261901
434.54493260383606,1000,0.73,0h7min14s,460.1360778808594
549.5841901302338,1500,0.84,0h9min9s,680.1137084960938
765.3341429233551,2000,0.89,0h12min45s,780.1287841796875
941.675943851471,2500,0.93,0h15min41s,860.1236572265625
1023.5281822681428,3000,0.91,0h17min3s,820.120361328125
1157.7777531147003,3500,0.95,0h19min17s,900.1107788085938
1241.5048434734344,4000,0.91,0h20min41s,820.0967407226562
1314.6542456150055,4500,0.94,0h21min54s,880.10205078125
1387.8181564807892,5000,0.97,0h23min7s,940.1012573242188
1455.9873769283297,5500,0.93,0h24min15s,860.1044311523438
1556.4987800121307,6000,0.92,0h25min56s,840.1058959960938
1625.6247181892395,6500,0.95,0h27min5s,900.1013793945312
1701.1830286979675,7000,0.96,0h28min21s,920.121826171875
1771.1897294521332,7500,0.96,0h29min31s,920.10009765625
1838.47211265564,8000,0.97,0h30min38s,940.099609375
1904.6985456943512,8500,0.96,0h31min44s,920.0985107421876
1971.034654378891,9000,0.98,0h32min51s,960.1079711914062
2038.268087863922,9500,0.99,0h33min58s,980.11279296875
2135.7948541641235,10000,0.99,0h35min35s,980.10986328125
2201.395057916641,10500,0.99,0h36min41s,980.1087036132812
2270.2901124954224,11000,0.98,0h37min50s,960.1022338867188
2338.639312982559,11500,0.99,0h38min58s,980.1058349609376
2406.6132798194885,12000,0.98,0h40min6s,960.1026611328124
2477.6644399166107,12500,0.98,0h41min17s,960.1065063476562
2542.7050952911377,13000,0.99,0h42min22s,980.1094360351562
2608.38411951065,13500,1.0,0h43min28s,1000.1063842773438
2676.20205783844,14000,0.98,0h44min36s,960.1013793945312
2744.0917088985443,14500,0.98,0h45min44s,960.1099243164062
2809.91103219986,15000,0.98,0h46min49s,960.1065063476562
