Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.12,0h0min0s,-759.9337768554688
809.6913769245148,1000,0.06,0h13min29s,-879.9133911132812
1506.209002494812,1500,0.06,0h25min6s,-879.9226684570312
1972.9263489246368,2000,0.06,0h32min52s,-879.9258422851562
2372.9357306957245,2500,0.09,0h39min32s,-819.9105834960938
3584.143252134323,3000,0.09,0h59min44s,-819.9061889648438
4282.971574306488,3500,0.26,1h11min22s,-479.8728942871094
4673.137592077255,4000,0.2,1h17min53s,-599.8814697265625
4986.626631498337,4500,0.42,1h23min6s,-159.89234924316406
5260.5430517196655,5000,0.6,1h27min40s,200.15914916992188
5534.133091211319,5500,0.73,1h32min14s,460.1832580566406
5650.099668502808,6000,0.77,1h34min10s,540.2463989257812
5727.641231060028,6500,0.8,1h35min27s,600.34912109375
5924.799700260162,7000,0.89,1h38min44s,780.4046020507812
6134.183742284775,7500,0.83,1h42min14s,660.3904418945312
6251.2807784080505,8000,0.83,1h44min11s,660.52783203125
6341.922981500626,8500,0.91,1h45min41s,820.6888427734375
6412.584639787674,9000,0.97,1h46min52s,940.7996826171876
6481.595305681229,9500,0.98,1h48min1s,960.9174194335938
6551.9891312122345,10000,0.97,1h49min11s,940.931884765625
6624.799372434616,10500,0.95,1h50min24s,900.9224243164062
6694.5625874996185,11000,0.97,1h51min34s,940.897705078125
6764.334876537323,11500,0.96,1h52min44s,920.9266357421876
6833.580125808716,12000,0.98,1h53min53s,960.9306030273438
6903.236214637756,12500,0.99,1h55min3s,980.916748046875
6973.122193098068,13000,0.97,1h56min13s,940.9381103515624
7043.854906558991,13500,0.98,1h57min23s,960.996337890625
7112.878460645676,14000,0.99,1h58min32s,980.9946899414062
7180.558490276337,14500,0.99,1h59min40s,981.08349609375
7248.212335348129,15000,0.98,2h0min48s,961.1129760742188
