n_steps,time,mean_reward
365,0h1min2s,0.4
885,0h2min4s,0.46
1656,0h3min5s,0.56
3159,0h4min8s,0.66
4665,0h5min8s,0.76
6136,0h6min9s,0.8
7595,0h7min12s,0.83
9606,0h8min13s,0.83
11611,0h9min14s,0.81
13234,0h10min14s,0.82
