Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.33,0h0min0s,-339.9424743652344
1240.2972218990326,1000,0.39,0h20min40s,-219.93344116210932
1864.096861600876,1500,0.58,0h31min4s,160.08486938476562
2158.085394382477,2000,0.75,0h35min58s,500.09710693359375
2313.000282764435,2500,0.81,0h38min33s,620.0972900390625
2655.6421570777893,3000,0.84,0h44min15s,680.1015625
2787.3344116210938,3500,0.86,0h46min27s,720.0984497070312
2871.7864968776703,4000,0.94,0h47min51s,880.089111328125
2983.0623717308044,4500,0.94,0h49min43s,880.0855712890625
3069.0567076206207,5000,0.98,0h51min9s,960.0877685546876
3156.61292052269,5500,0.97,0h52min36s,940.086181640625
3242.3889503479004,6000,0.98,0h54min2s,960.0872802734376
3329.334759235382,6500,0.97,0h55min29s,940.0860595703124
3416.106105566025,7000,0.99,0h56min56s,980.0875854492188
3503.215775489807,7500,1.0,0h58min23s,1000.0882568359376
3590.290735244751,8000,1.0,0h59min50s,1000.0881958007812
3677.972452163696,8500,0.99,1h1min17s,980.0880737304688
3766.510398864746,9000,0.98,1h2min46s,960.087158203125
3854.382648706436,9500,1.0,1h4min14s,1000.088134765625
3941.992080688477,10000,1.0,1h5min41s,1000.088134765625
