Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.59,0h0min0s,180.061767578125
403.96625566482544,1000,0.76,0h6min43s,520.07421875
492.536199092865,1500,0.89,0h8min12s,780.0827026367188
580.1358683109283,2000,0.89,0h9min40s,780.0803833007812
699.209805727005,2500,0.94,0h11min39s,880.0844116210938
782.0305995941162,3000,0.96,0h13min2s,920.0858764648438
865.5075562000275,3500,0.99,0h14min25s,980.0875244140624
953.0039517879486,4000,0.97,0h15min53s,940.0864868164062
1041.6093969345093,4500,1.0,0h17min21s,1000.087890625
1130.891705274582,5000,0.97,0h18min50s,940.0867919921876
1218.6581258773804,5500,1.0,0h20min18s,1000.088134765625
1307.7915542125702,6000,1.0,0h21min47s,1000.088134765625
1397.6806199550629,6500,0.99,0h23min17s,980.0872192382812
1489.748867034912,7000,1.0,0h24min49s,1000.0875244140624
1582.7244594097135,7500,0.99,0h26min22s,980.0863647460938
1675.4603309631348,8000,1.0,0h27min55s,1000.0873413085938
1768.3651866912842,8500,1.0,0h29min28s,1000.0879516601562
1861.0421142578125,9000,0.99,0h31min1s,980.0872802734376
1951.8569657802584,9500,1.0,0h32min31s,1000.088134765625
2040.3026087284088,10000,1.0,0h34min0s,1000.0881958007812
