n_steps,time,mean_reward,mean_length
318,0h0min1s,0.26,31.8
780,0h0min4s,0.25,39.0
1134,0h0min8s,0.28,37.8
1426,0h0min13s,0.28,35.65
1725,0h0min19s,0.28,34.5
2174,0h0min29s,0.3,36.51
2575,0h0min38s,0.31,35.67
2970,0h0min47s,0.29,36.75
3373,0h0min56s,0.27,38.78
3798,0h1min4s,0.27,40.88
4366,0h1min14s,0.26,43.76
4960,0h1min26s,0.25,47.27
5415,0h1min37s,0.24,49.06
6064,0h1min50s,0.23,53.25
6885,0h2min7s,0.2,61.22
7576,0h2min21s,0.17,63.51
8300,0h2min35s,0.17,66.63
8963,0h2min49s,0.17,69.75
9405,0h2min57s,0.18,67.47
10109,0h3min12s,0.2,64.0
10860,0h3min27s,0.22,66.35
11329,0h3min37s,0.23,59.67
11816,0h3min48s,0.24,57.16
12434,0h4min0s,0.22,59.63
13114,0h4min13s,0.23,60.88
13640,0h4min23s,0.22,56.47
14434,0h4min39s,0.22,61.84
15039,0h4min51s,0.2,66.02
15745,0h5min5s,0.2,66.88
16579,0h5min22s,0.19,68.88
17325,0h5min37s,0.2,73.24
17849,0h5min49s,0.19,69.75
18362,0h5min59s,0.21,66.57
19014,0h6min12s,0.21,66.06
19928,0h6min29s,0.23,67.63
20411,0h6min39s,0.23,61.86
21004,0h6min51s,0.23,62.69
21701,0h7min5s,0.22,66.02
22391,0h7min19s,0.23,66.67
22789,0h7min28s,0.22,58.25
23437,0h7min40s,0.21,61.29
23969,0h7min51s,0.2,58.39
24387,0h8min0s,0.19,53.16
25008,0h8min12s,0.17,53.92
25638,0h8min25s,0.17,56.29
26231,0h8min38s,0.17,56.24
26826,0h8min50s,0.16,57.1
27472,0h9min3s,0.17,60.82
28108,0h9min17s,0.19,62.75
28752,0h9min30s,0.2,63.02
29290,0h9min40s,0.22,60.22
29906,0h9min52s,0.25,62.35
30401,0h10min3s,0.25,59.39
31012,0h10min15s,0.25,57.92
31718,0h10min27s,0.27,59.86
32086,0h10min34s,0.24,55.76
32663,0h10min46s,0.24,54.94
33183,0h10min57s,0.24,54.82
33598,0h11min6s,0.24,51.25
34152,0h11min19s,0.23,49.47
34639,0h11min29s,0.23,52.02
35088,0h11min40s,0.23,48.06
36010,0h11min57s,0.22,56.1
36541,0h12min9s,0.22,58.2
37208,0h12min22s,0.21,60.51
37889,0h12min36s,0.21,65.0
38394,0h12min48s,0.21,65.69
38775,0h12min57s,0.21,56.18
39245,0h13min8s,0.22,53.25
40019,0h13min23s,0.24,56.1
40525,0h13min34s,0.24,51.84
41005,0h13min45s,0.23,53.16
41685,0h13min58s,0.23,58.24
42088,0h14min7s,0.22,57.71
42521,0h14min15s,0.21,51.02
42997,0h14min26s,0.21,48.65
43449,0h14min35s,0.23,48.94
43788,0h14min42s,0.24,42.04
44339,0h14min54s,0.24,44.35
44769,0h15min3s,0.25,45.16
45293,0h15min15s,0.24,46.98
46082,0h15min32s,0.22,52.31
46888,0h15min48s,0.25,61.55
47297,0h15min56s,0.26,58.76
47849,0h16min7s,0.24,61.08
48349,0h16min19s,0.22,60.33
48800,0h16min29s,0.23,55.25
49352,0h16min40s,0.23,49.1
49725,0h16min50s,0.2,49.14
50171,0h17min0s,0.23,46.69
50800,0h17min15s,0.24,48.55
51315,0h17min27s,0.25,50.1
51648,0h17min35s,0.22,47.9
52374,0h17min49s,0.26,52.25
53077,0h18min4s,0.25,57.59
53736,0h18min18s,0.24,58.06
54359,0h18min31s,0.24,60.24
55223,0h18min48s,0.26,70.49
55871,0h19min1s,0.23,70.53
56531,0h19min14s,0.23,69.69
57106,0h19min26s,0.23,66.51
57733,0h19min38s,0.22,67.02
58350,0h19min52s,0.23,63.8
58732,0h20min0s,0.24,58.06
59324,0h20min13s,0.23,56.73
60098,0h20min28s,0.21,60.63
60788,0h20min42s,0.21,60.27
61488,0h20min56s,0.19,61.94
62010,0h21min6s,0.18,64.47
62671,0h21min21s,0.17,66.02
63273,0h21min36s,0.19,62.67
63896,0h21min48s,0.21,62.9
64564,0h22min2s,0.2,61.02
65087,0h22min11s,0.2,61.04
65619,0h22min23s,0.2,59.96
66259,0h22min37s,0.21,60.8
66731,0h22min47s,0.21,56.1
67365,0h23min2s,0.23,56.0
68001,0h23min17s,0.24,59.1
68721,0h23min33s,0.25,62.06
69365,0h23min48s,0.24,61.22
70035,0h24min2s,0.24,65.43
70771,0h24min17s,0.23,69.94
71475,0h24min32s,0.22,69.35
72171,0h24min49s,0.21,68.8
72836,0h25min4s,0.18,68.69
