Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.09,0h0min0s,-819.9340209960938
779.7131221294403,1000,0.56,0h12min59s,120.2147979736328
943.2748095989228,1500,0.65,0h15min43s,300.2815246582031
1017.8992710113524,2000,0.79,0h16min57s,580.3628540039062
1090.78382229805,2500,0.82,0h18min10s,640.4463500976562
1195.2370645999908,3000,0.92,0h19min55s,840.4395141601562
1264.533368587494,3500,0.97,0h21min4s,940.5079345703124
1334.8311305046082,4000,0.94,0h22min14s,880.469970703125
1408.330309867859,4500,0.96,0h23min28s,920.417724609375
1491.9302384853363,5000,0.92,0h24min51s,840.2957153320312
1581.0570571422577,5500,0.9,0h26min21s,800.1807861328125
1673.0051805973053,6000,0.99,0h27min53s,980.1589965820312
1764.9569594860077,6500,0.99,0h29min24s,980.128662109375
1858.0941565036771,7000,0.97,0h30min58s,940.1170043945312
1953.8034954071045,7500,0.98,0h32min33s,960.0985717773438
2048.8276476860046,8000,0.95,0h34min8s,900.10595703125
2143.668952703476,8500,0.99,0h35min43s,980.0936889648438
2237.131037712097,9000,0.98,0h37min17s,960.0986938476562
2329.720917701721,9500,1.0,0h38min49s,1000.110107421875
2423.9015049934387,10000,0.99,0h40min23s,980.1038208007812
