Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.03,0h0min0s,-939.9314575195312
965.9774746894836,1000,0.08,0h16min5s,-839.9189453125
1741.1516025066376,1500,0.17,0h29min1s,-659.875244140625
2122.4225461483,2000,0.42,0h35min22s,-159.84774780273438
2374.706795692444,2500,0.65,0h39min34s,300.1598815917969
2501.541939496994,3000,0.72,0h41min41s,440.1274719238281
2650.2611124515533,3500,0.81,0h44min10s,620.1209716796875
2739.808678627014,4000,0.84,0h45min39s,680.1034545898438
2823.450334072113,4500,0.84,0h47min3s,680.0917358398438
2908.2888736724854,5000,0.88,0h48min28s,760.0870361328125
2991.8165607452397,5500,0.95,0h49min51s,900.0917358398438
3075.822582960129,6000,0.94,0h51min15s,880.091796875
3158.601444005966,6500,0.95,0h52min38s,900.0918579101562
3242.7006969451904,7000,0.94,0h54min2s,880.0925903320312
3326.48430609703,7500,0.96,0h55min26s,920.0938720703124
3439.03839802742,8000,0.95,0h57min19s,900.1009521484375
3522.6466920375824,8500,0.99,0h58min42s,980.1032104492188
3607.115609645844,9000,0.98,1h0min7s,960.10302734375
3697.5493001937866,9500,0.98,1h1min37s,960.1013793945312
3783.242187023163,10000,0.99,1h3min3s,980.1047973632812
