Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.11,0h0min0s,-779.8792114257812
952.5149064064026,1000,0.36,0h15min52s,-279.8575439453125
1241.3766014575958,1500,0.52,0h20min41s,40.1412353515625
1380.654484987259,2000,0.68,0h23min0s,360.1688232421875
1463.5130529403689,2500,0.83,0h24min23s,660.2647094726562
1594.8108496665957,3000,0.95,0h26min34s,900.3394775390625
1700.6285364627838,3500,0.93,0h28min20s,860.3128051757812
1775.6072194576263,4000,0.93,0h29min35s,860.3113403320312
1849.9957263469696,4500,0.95,0h30min49s,900.3128662109375
1955.4828033447263,5000,0.98,0h32min35s,960.2886352539062
2030.3138456344604,5500,0.97,0h33min50s,940.3507690429688
2105.9677786827087,6000,0.99,0h35min5s,980.3429565429688
2191.750610589981,6500,0.97,0h36min31s,940.1707763671876
2276.400575399399,7000,0.96,0h37min56s,920.1713256835938
2368.787292718888,7500,0.98,0h39min28s,960.1503295898438
2458.1366589069366,8000,0.99,0h40min58s,980.0955810546876
2549.7000901699066,8500,0.97,0h42min29s,940.1030883789062
2641.607886791229,9000,0.98,0h44min1s,960.0975952148438
2728.788740873337,9500,1.0,0h45min28s,1000.1299438476562
2815.66801071167,10000,0.99,0h46min55s,980.1228637695312
