Wall time,Step,mean_reward,time
0.0,500,0.5001777778267861,0h0min0s
5.194124221801758,1000,0.5001777778267861,0h0min5s
10.3084716796875,1500,0.5001777778267861,0h0min10s
15.136462450027466,2000,0.5001777778267861,0h0min15s
20.22868323326111,2500,0.5001777778267861,0h0min20s
25.255975246429443,3000,0.5001777778267861,0h0min25s
83.07835245132446,3500,0.5001484848707914,0h1min23s
130.6390974521637,4000,0.5001333333402872,0h2min10s
135.6877782344818,4500,0.5001333333402872,0h2min15s
140.821138381958,5000,0.5001333333402872,0h2min20s
145.94499468803406,5500,0.5001333333402872,0h2min25s
151.02195978164673,6000,0.5001333333402872,0h2min31s
156.17862844467163,6500,0.5001333333402872,0h2min36s
264.4179003238678,7000,0.5001240000203252,0h4min24s
279.9747211933136,7500,0.5001217948868871,0h4min39s
285.12126064300537,8000,0.5001217948868871,0h4min45s
290.11739587783813,8500,0.5001217948868871,0h4min50s
295.31308794021606,9000,0.5001217948868871,0h4min55s
300.5049586296081,9500,0.5001217948868871,0h5min0s
305.4377036094665,10000,0.5001217948868871,0h5min5s
321.0848271846771,10500,0.5001234567984939,0h5min21s
326.1578984260559,11000,0.5001234567984939,0h5min26s
331.25054478645325,11500,0.5001234567984939,0h5min31s
336.40572357177734,12000,0.5001234567984939,0h5min36s
341.5303213596344,12500,0.5001234567984939,0h5min41s
346.5306842327118,13000,0.5001234567984939,0h5min46s
372.92387413978577,13500,0.5001264367997647,0h6min12s
377.8905534744263,14000,0.5001264367997647,0h6min17s
382.8810715675354,14500,0.5001264367997647,0h6min22s
387.9107482433319,15000,0.5001264367997647,0h6min27s
393.05404114723206,15500,0.5001264367997647,0h6min33s
398.0691227912903,16000,0.5001264367997647,0h6min38s
548.1271924972534,16500,0.5001162790730596,0h9min8s
680.9104933738708,17000,0.5001127272695303,0h11min20s
761.1789190769196,17500,0.5001172043085098,0h12min41s
789.7862544059753,18000,0.5001156250089407,0h13min9s
794.9023802280426,18500,0.5001156250089407,0h13min14s
800.0191555023193,19000,0.5001156250089407,0h13min20s
805.0301592350006,19500,0.5001156250089407,0h13min25s
810.1720237731934,20000,0.5001156250089407,0h13min30s
815.1640591621399,20500,0.5001156250089407,0h13min35s
864.0494911670685,21000,0.5001196078434587,0h14min24s
869.1954615116119,21500,0.5001196078434587,0h14min29s
874.0677433013916,22000,0.5001196078434587,0h14min34s
878.8872385025024,22500,0.5001196078434587,0h14min38s
884.0622487068176,23000,0.5001196078434587,0h14min44s
