n_steps,time,mean_reward
53,0h1min2s,0.51
330,0h2min28s,0.57
676,0h3min28s,0.6
1292,0h4min28s,0.62
2304,0h5min29s,0.66
3445,0h6min31s,0.72
4695,0h7min34s,0.74
6668,0h8min38s,0.78
7931,0h9min39s,0.8
8656,0h10min42s,0.82
9676,0h11min43s,0.83
10477,0h12min44s,0.84
11391,0h13min45s,0.84
12406,0h14min48s,0.87
