n_steps,time,mean_reward
126,0h1min22s,0.51
339,0h2min23s,0.58
1161,0h3min24s,0.62
1784,0h4min26s,0.66
2849,0h5min28s,0.69
4048,0h6min28s,0.74
5065,0h7min32s,0.78
6457,0h8min34s,0.8
7837,0h9min37s,0.82
9326,0h10min37s,0.82
10591,0h11min38s,0.82
12902,0h12min39s,0.82
13930,0h13min39s,0.83
15331,0h14min39s,0.85
