Wall time,Step,Value
1736396534.001614,500,-312.90673828125
1736397558.1445255,1000,-138.230712890625
1736398372.5080924,1500,-78.017822265625
1736398853.501802,2000,-47.81277847290039
1736399076.7403545,2500,-37.61845779418945
1736399180.6045492,3000,-97.4910888671875
1736399305.6561506,3500,-157.44012451171875
1736399339.9602778,4000,-157.4086151123047
1736399408.7167811,4500,-107.24066925048828
1736399490.7940152,5000,-87.1462173461914
1736399497.7362535,5500,-97.1873779296875
1736399512.1275558,6000,-97.16561126708984
1736399559.3277683,6500,-87.15217590332031
1736399618.4347513,7000,-67.08113861083984
1736399689.2789176,7500,-47.02509689331055
1736399694.8359554,8000,-57.06166458129883
1736399721.1446033,8500,-47.06053161621094
1736399747.2095954,9000,-26.950191497802734
1736399756.6451037,9500,-16.88686752319336
1736399773.1963024,10000,-16.899139404296875
1736399796.4411554,10500,-26.892332077026367
1736399807.5040221,11000,-26.91905975341797
1736399812.2497134,11500,-36.95326232910156
1736399817.0605936,12000,-26.915040969848633
1736399834.531776,12500,-6.854265213012695
1736399856.989952,13000,-16.866056442260742
1736399879.4947248,13500,-6.85859489440918
1736399902.723834,14000,-16.877351760864258
1736399927.684572,14500,-26.89392852783203
1736399948.574653,15000,-6.829155921936035
1736399964.6203115,15500,3.1954047679901123
1736399969.5336525,16000,-6.844470500946045
1736399981.027221,16500,-26.88485336303711
1736400001.806784,17000,-16.848299026489258
1736400022.769679,17500,3.201589584350586
1736400043.8318934,18000,-6.821152210235596
1736400066.4660952,18500,-16.867826461791992
1736400086.7592165,19000,-6.869506359100342
1736400096.2385917,19500,3.17374324798584
1736400112.2341726,20000,-16.82119369506836
