Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.19,0h0min0s,380.0353088378906
74.68273639678955,1000,0.25,0h1min14s,900.0399169921875
148.3198983669281,1500,0.38,0h2min28s,960.0410766601562
221.4118733406067,2000,0.47,0h3min41s,940.0406494140624
293.7029724121094,2500,0.59,0h4min53s,980.0416259765624
366.9650468826294,3000,0.79,0h6min6s,980.0413818359376
441.3602313995361,3500,0.99,0h7min21s,980.0413818359376
515.2878971099854,4000,0.99,0h8min35s,980.0413818359376
588.4627182483673,4500,1.0,0h9min48s,1000.0416870117188
662.2119767665863,5000,1.0,0h11min2s,1000.0416870117188
735.3526875972748,5500,1.0,0h12min15s,1000.0416870117188
808.1814382076263,6000,1.0,0h13min28s,1000.0416870117188
881.0278759002686,6500,1.0,0h14min41s,1000.0416870117188
954.2279345989228,7000,1.0,0h15min54s,1000.0416870117188
1027.3555274009705,7500,1.0,0h17min7s,1000.0416870117188
1100.9538073539734,8000,1.0,0h18min20s,1000.0416870117188
1174.6771838665009,8500,1.0,0h19min34s,1000.0416870117188
1248.0257494449615,9000,1.0,0h20min48s,1000.0416870117188
1321.5956676006315,9500,1.0,0h22min1s,1000.0416870117188
1393.7985427379608,10000,1.0,0h23min13s,1000.0416870117188
