Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.24,0h0min0s,-519.9760131835938
89.32754516601562,1000,0.14,0h1min29s,280.03253173828125
165.55871081352234,1500,0.54,0h2min45s,680.0375366210938
238.84012746810916,2000,0.55,0h3min58s,900.0404663085938
310.8284866809845,2500,0.78,0h5min10s,960.0413208007812
382.76170587539673,3000,0.68,0h6min22s,960.0408935546876
588.5756416320801,3500,0.39,0h9min48s,980.0413818359376
659.6607067584991,4000,0.99,0h10min59s,980.0413208007812
730.6559722423553,4500,1.0,0h12min10s,1000.0416870117188
802.3784494400024,5000,0.99,0h13min22s,980.0413818359376
873.6294214725494,5500,1.0,0h14min33s,1000.0416870117188
944.9339232444764,6000,1.0,0h15min44s,1000.0416870117188
1016.2034962177275,6500,1.0,0h16min56s,1000.0416870117188
1087.5282933712006,7000,1.0,0h18min7s,1000.0416870117188
1158.7525572776794,7500,1.0,0h19min18s,1000.0416870117188
1230.252216339111,8000,1.0,0h20min30s,1000.0416870117188
1302.4402091503143,8500,1.0,0h21min42s,1000.0416870117188
1373.6716089248655,9000,1.0,0h22min53s,1000.0416870117188
1444.911540031433,9500,1.0,0h24min4s,1000.0416870117188
1516.1468179225922,10000,1.0,0h25min16s,1000.0416870117188
