Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.14,0h0min0s,480.0348815917969
75.28827786445618,1000,0.1,0h1min15s,840.03955078125
148.7195484638214,1500,0.2,0h2min28s,960.041015625
221.669992685318,2000,0.3,0h3min41s,960.0413208007812
295.4674210548401,2500,0.37,0h4min55s,940.040771484375
368.5383269786835,3000,0.79,0h6min8s,980.0413208007812
441.56963753700256,3500,0.99,0h7min21s,980.0413818359376
514.5048835277557,4000,1.0,0h8min34s,1000.0416870117188
588.5252873897552,4500,0.97,0h9min48s,940.0407104492188
661.7228960990906,5000,0.99,0h11min1s,980.0418090820312
734.9288663864136,5500,1.0,0h12min14s,1000.0416870117188
808.1456940174103,6000,0.99,0h13min28s,980.0413818359376
881.1838629245758,6500,1.0,0h14min41s,1000.0416870117188
955.0517663955688,7000,0.98,0h15min55s,960.0410766601562
1027.8457896709442,7500,1.0,0h17min7s,1000.0416870117188
1100.7930405139923,8000,1.0,0h18min20s,1000.0416870117188
1173.7930636405945,8500,1.0,0h19min33s,1000.0416870117188
1247.141723871231,9000,0.99,0h20min47s,980.0413818359376
1319.8808887004852,9500,1.0,0h21min59s,1000.0416870117188
1392.9400174617767,10000,1.0,0h23min12s,1000.0416870117188
