Wall time,Step,mean_reward,time,mean_reward1
0.0,500,0.12,0h0min0s,40.03691864013672
78.61380767822266,1000,0.2,0h1min18s,800.0387573242188
156.25308275222778,1500,0.32,0h2min36s,840.0394287109375
232.01352643966675,2000,0.47,0h3min52s,940.0407104492188
307.2434229850769,2500,0.59,0h5min7s,980.0418090820312
382.33802032470703,3000,0.69,0h6min22s,980.0413818359376
457.9562292098999,3500,0.78,0h7min37s,960.041015625
534.5659322738647,4000,1.0,0h8min54s,1000.0416870117188
610.5637457370758,4500,0.98,0h10min10s,960.0411987304688
686.437881231308,5000,0.99,0h11min26s,980.0413818359376
762.8182287216187,5500,0.98,0h12min42s,960.041015625
838.3521451950073,6000,1.0,0h13min58s,1000.0416870117188
913.3020687103271,6500,1.0,0h15min13s,1000.0416870117188
988.6864387989044,7000,0.99,0h16min28s,980.0413208007812
1063.9796540737152,7500,1.0,0h17min43s,1000.0416870117188
1139.413943529129,8000,1.0,0h18min59s,1000.0416870117188
1215.912586927414,8500,1.0,0h20min15s,1000.0416870117188
1291.3108761310575,9000,1.0,0h21min31s,1000.0416870117188
1366.704317569733,9500,1.0,0h22min46s,1000.0416870117188
1442.5109317302704,10000,1.0,0h24min2s,1000.0416870117188
