n_steps,time,mean_reward,mean_length
678,0h0min4s,0.32,67.8
1250,0h0min12s,0.3,62.5
1777,0h0min24s,0.29,59.23
2620,0h0min43s,0.3,65.5
3304,0h1min0s,0.3,66.08
3799,0h1min14s,0.29,62.24
4564,0h1min33s,0.3,65.49
5097,0h1min48s,0.31,67.06
6095,0h2min11s,0.29,71.31
6857,0h2min30s,0.28,70.37
7629,0h2min49s,0.28,76.63
8206,0h3min4s,0.25,71.76
9280,0h3min29s,0.26,82.61
10163,0h3min50s,0.25,81.73
10691,0h4min6s,0.25,76.31
11468,0h4min25s,0.26,77.24
12192,0h4min45s,0.28,80.12
13155,0h5min9s,0.27,79.35
14077,0h5min31s,0.27,78.71
14899,0h5min51s,0.26,84.47
15905,0h6min17s,0.25,87.14
16695,0h6min37s,0.24,89.24
17297,0h6min52s,0.24,83.18
18330,0h7min17s,0.23,84.37
19298,0h7min42s,0.24,86.92
20233,0h8min4s,0.24,87.78
21119,0h8min26s,0.26,88.71
21857,0h8min45s,0.25,91.37
22617,0h9min4s,0.26,86.02
23460,0h9min25s,0.25,83.57
24356,0h9min49s,0.25,83.63
25384,0h10min15s,0.24,83.92
26120,0h10min32s,0.25,84.22
27136,0h10min57s,0.25,89.94
27674,0h11min12s,0.25,84.59
28586,0h11min34s,0.27,86.75
29356,0h11min55s,0.28,79.84
30209,0h12min18s,0.27,80.96
31242,0h12min42s,0.29,82.43
31956,0h13min0s,0.3,84.98
32685,0h13min19s,0.28,82.33
33436,0h13min38s,0.24,81.92
34149,0h13min57s,0.24,77.75
34794,0h14min14s,0.2,70.57
35792,0h14min40s,0.2,75.98
36783,0h15min5s,0.22,82.82
37375,0h15min20s,0.24,78.82
38038,0h15min38s,0.24,78.22
39134,0h16min5s,0.27,87.06
39855,0h16min25s,0.27,81.63
40491,0h16min42s,0.27,74.67
41266,0h17min3s,0.26,76.78
42188,0h17min26s,0.25,83.33
42926,0h17min46s,0.23,78.02
43652,0h18min5s,0.24,75.78
44306,0h18min22s,0.24,75.73
45107,0h18min40s,0.26,76.18
45885,0h19min0s,0.28,78.14
46729,0h19min21s,0.3,76.53
47502,0h19min43s,0.28,75.86
48345,0h20min5s,0.29,81.16
49212,0h20min27s,0.28,82.45
50278,0h20min54s,0.28,88.1
50883,0h21min10s,0.26,83.41
51583,0h21min29s,0.27,80.55
52396,0h21min51s,0.24,79.75
53249,0h22min12s,0.22,79.63
54282,0h22min37s,0.23,79.08
55137,0h22min58s,0.21,83.63
56000,0h23min17s,0.23,88.57
56730,0h23min35s,0.23,87.08
57433,0h23min53s,0.24,83.78
58233,0h24min13s,0.21,79.43
59147,0h24min36s,0.21,80.59
60026,0h24min57s,0.2,80.12
60857,0h25min19s,0.2,81.57
61686,0h25min40s,0.22,87.25
62751,0h26min6s,0.24,88.8
63503,0h26min26s,0.24,85.88
64613,0h26min56s,0.24,91.9
65239,0h27min13s,0.23,86.45
66390,0h27min43s,0.23,95.04
67043,0h28min1s,0.22,85.75
67606,0h28min17s,0.21,82.53
68591,0h28min42s,0.2,79.55
69411,0h29min7s,0.21,83.2
70321,0h29min34s,0.21,79.39
70942,0h29min52s,0.22,78.51
71925,0h30min19s,0.22,86.65
72763,0h30min42s,0.22,83.76
73582,0h31min4s,0.22,83.06
74408,0h31min27s,0.2,82.1
75603,0h32min0s,0.19,92.04
76505,0h32min26s,0.19,91.76
77285,0h32min48s,0.21,92.45
78176,0h33min12s,0.21,92.04
79006,0h33min37s,0.23,90.88
79932,0h34min5s,0.21,86.84
80728,0h34min27s,0.2,83.82
81641,0h34min52s,0.21,86.0
82570,0h35min21s,0.2,87.1
