n_steps,time,mean_reward,mean_length
586,0h0min4s,0.31,58.6
1197,0h0min11s,0.32,59.85
2098,0h0min31s,0.38,69.93
2725,0h0min48s,0.38,68.12
3416,0h1min5s,0.37,68.32
4254,0h1min25s,0.37,72.9
4703,0h1min37s,0.35,70.41
5592,0h1min59s,0.32,70.1
6411,0h2min19s,0.31,73.86
7085,0h2min36s,0.28,72.88
7870,0h2min56s,0.3,74.61
8569,0h3min12s,0.31,76.1
9159,0h3min27s,0.27,71.16
9942,0h3min47s,0.26,70.55
10759,0h4min6s,0.27,73.2
11379,0h4min23s,0.25,69.57
12092,0h4min41s,0.25,70.18
12709,0h4min57s,0.26,70.2
13510,0h5min18s,0.27,71.92
14257,0h5min39s,0.27,68.78
15082,0h6min0s,0.28,73.59
15957,0h6min21s,0.29,76.65
16921,0h6min45s,0.31,83.16
17462,0h7min0s,0.31,79.45
18251,0h7min20s,0.29,78.78
19023,0h7min40s,0.3,79.24
19918,0h8min4s,0.29,77.82
20686,0h8min23s,0.28,75.78
21529,0h8min45s,0.28,80.55
22383,0h9min6s,0.28,81.92
22898,0h9min21s,0.25,76.61
23552,0h9min39s,0.25,73.22
24336,0h9min59s,0.27,73.53
25017,0h10min17s,0.25,70.35
25720,0h10min35s,0.25,67.39
26471,0h10min55s,0.28,72.02
27202,0h11min14s,0.27,71.88
27943,0h11min32s,0.26,72.69
28562,0h11min49s,0.27,70.0
29182,0h12min6s,0.26,69.84
29919,0h12min25s,0.26,68.57
30740,0h12min47s,0.29,71.33
31352,0h13min2s,0.29,68.8
31936,0h13min19s,0.29,67.06
32951,0h13min43s,0.32,76.49
33600,0h13min59s,0.31,72.55
34188,0h14min14s,0.28,69.12
34754,0h14min29s,0.28,67.33
35535,0h14min49s,0.29,72.53
36208,0h15min6s,0.29,65.82
36816,0h15min22s,0.29,63.45
37427,0h15min35s,0.28,63.75
38263,0h15min56s,0.29,69.78
39071,0h16min16s,0.3,71.57
39709,0h16min32s,0.29,70.22
40353,0h16min49s,0.27,70.35
41079,0h17min7s,0.27,72.49
41652,0h17min23s,0.27,69.02
42408,0h17min42s,0.25,67.39
43131,0h18min1s,0.27,69.06
43666,0h18min15s,0.26,66.35
44114,0h18min27s,0.25,60.08
44863,0h18min45s,0.26,64.02
45777,0h19min6s,0.26,67.08
46367,0h19min21s,0.25,64.1
47030,0h19min38s,0.27,67.92
47579,0h19min53s,0.28,68.45
48527,0h20min16s,0.31,75.16
48960,0h20min28s,0.29,63.8
49499,0h20min42s,0.29,62.29
50333,0h21min2s,0.31,66.37
50987,0h21min18s,0.3,67.76
51690,0h21min36s,0.29,65.31
52454,0h21min55s,0.3,70.47
53128,0h22min13s,0.29,72.0
54132,0h22min38s,0.28,74.76
55004,0h22min57s,0.27,80.73
55532,0h23min12s,0.27,77.55
56137,0h23min29s,0.27,74.18
56673,0h23min44s,0.27,70.08
57242,0h24min0s,0.24,62.2
57892,0h24min18s,0.25,58.59
58405,0h24min33s,0.24,56.67
59222,0h24min56s,0.22,60.88
59901,0h25min14s,0.24,63.61
60549,0h25min32s,0.25,65.55
61275,0h25min52s,0.23,68.29
61924,0h26min9s,0.23,69.22
62640,0h26min29s,0.24,68.98
63045,0h26min41s,0.2,63.45
63764,0h27min1s,0.21,65.76
64421,0h27min20s,0.23,62.65
65068,0h27min38s,0.25,63.61
65686,0h27min56s,0.25,61.69
66384,0h28min17s,0.29,66.53
67107,0h28min36s,0.3,67.51
67582,0h28min51s,0.29,63.94
68675,0h29min22s,0.31,71.16
69158,0h29min36s,0.31,69.08
69775,0h29min53s,0.3,68.45
70580,0h30min16s,0.31,70.06
71330,0h30min38s,0.33,75.45
71853,0h30min55s,0.29,64.27
72458,0h31min14s,0.28,65.14
73108,0h31min34s,0.27,66.35
73708,0h31min53s,0.27,64.47
74349,0h32min12s,0.24,59.63
74882,0h32min29s,0.24,59.63
75490,0h32min47s,0.23,61.2
76207,0h33min7s,0.23,62.04
76690,0h33min23s,0.23,59.2
77407,0h33min47s,0.23,61.1
77969,0h34min4s,0.24,60.8
78795,0h34min29s,0.26,65.12
79738,0h34min56s,0.31,70.98
80292,0h35min13s,0.29,70.98
81129,0h35min36s,0.31,73.53
82113,0h36min3s,0.33,81.69
82866,0h36min21s,0.31,81.78
83680,0h36min42s,0.29,78.43
84278,0h37min0s,0.29,78.43
85056,0h37min22s,0.25,77.27
85690,0h37min39s,0.24,73.16
86231,0h37min55s,0.24,67.75
86880,0h38min14s,0.22,63.29
87468,0h38min33s,0.21,63.04
88391,0h38min59s,0.22,67.35
89170,0h39min19s,0.2,68.75
89849,0h39min39s,0.2,71.84
90668,0h40min2s,0.19,75.02
91575,0h40min27s,0.2,82.49
92394,0h40min51s,0.21,79.33
92989,0h41min6s,0.22,76.84
94065,0h41min34s,0.25,85.16
94732,0h41min52s,0.27,80.27
95455,0h42min13s,0.26,78.8
