n_steps,time,mean_reward
33,0h1min19s,0.42
121,0h2min20s,0.5
148,0h4min4s,0.52
320,0h5min10s,0.51
469,0h6min52s,0.52
701,0h7min53s,0.55
1000,0h8min56s,0.56
1247,0h10min1s,0.56
1492,0h11min3s,0.57
1858,0h12min11s,0.6
2296,0h13min15s,0.61
2768,0h14min20s,0.64
3358,0h15min20s,0.65
3730,0h16min23s,0.66
4214,0h17min24s,0.68
4844,0h18min25s,0.68
5467,0h19min28s,0.72
